period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-08T12:00:00-04:00,2024-08-08T13:00:00-04:00,2024-08-08T16:00:00+00:00,2024-08-08T17:00:00+00:00,MOD-00166,0,,,,,,,,,
2024-08-08T13:00:00-04:00,2024-08-08T14:00:00-04:00,2024-08-08T17:00:00+00:00,2024-08-08T18:00:00+00:00,MOD-00166,0,,,,,,,,,
2024-08-08T14:00:00-04:00,2024-08-08T15:00:00-04:00,2024-08-08T18:00:00+00:00,2024-08-08T19:00:00+00:00,MOD-00166,0,,,,,,,,,
2024-08-08T15:00:00-04:00,2024-08-08T16:00:00-04:00,2024-08-08T19:00:00+00:00,2024-08-08T20:00:00+00:00,MOD-00166,0,,,,,,,,,
2024-08-08T16:00:00-04:00,2024-08-08T17:00:00-04:00,2024-08-08T20:00:00+00:00,2024-08-08T21:00:00+00:00,MOD-00166,35,,,,,,,,,
2024-08-08T17:00:00-04:00,2024-08-08T18:00:00-04:00,2024-08-08T21:00:00+00:00,2024-08-08T22:00:00+00:00,MOD-00166,60,58.765,23.832,5.506,6.218,18.622,,,,
2024-08-08T18:00:00-04:00,2024-08-08T19:00:00-04:00,2024-08-08T22:00:00+00:00,2024-08-08T23:00:00+00:00,MOD-00166,60,64.048,22.102,5.584,6.309,21.013,576.327,2.259,32.581,68.383
2024-08-08T19:00:00-04:00,2024-08-08T20:00:00-04:00,2024-08-08T23:00:00+00:00,2024-08-09T00:00:00+00:00,MOD-00166,60,68.95,20.902,5.379,6.303,21.279,523.761,1.99,33.296,55.953
2024-08-08T20:00:00-04:00,2024-08-08T21:00:00-04:00,2024-08-09T00:00:00+00:00,2024-08-09T01:00:00+00:00,MOD-00166,60,81.247,19.582,5.462,6.577,12.491,486.962,1.753,39.095,49.81
2024-08-08T21:00:00-04:00,2024-08-08T22:00:00-04:00,2024-08-09T01:00:00+00:00,2024-08-09T02:00:00+00:00,MOD-00166,60,84.015,19.297,5.753,7.111,14.671,455.945,1.899,36.68,45.974
2024-08-08T22:00:00-04:00,2024-08-08T23:00:00-04:00,2024-08-09T02:00:00+00:00,2024-08-09T03:00:00+00:00,MOD-00166,60,83.992,19.448,5.8,7.637,26.467,413.939,1.901,33.59,43.52
2024-08-08T23:00:00-04:00,2024-08-09T00:00:00-04:00,2024-08-09T03:00:00+00:00,2024-08-09T04:00:00+00:00,MOD-00166,60,83.583,19.622,5.729,7.233,22.112,389.902,1.805,31.741,41.443
2024-08-09T00:00:00-04:00,2024-08-09T01:00:00-04:00,2024-08-09T04:00:00+00:00,2024-08-09T05:00:00+00:00,MOD-00166,60,84.3,19.595,5.676,7.844,32.163,356.859,1.934,28.646,40.503
2024-08-09T01:00:00-04:00,2024-08-09T02:00:00-04:00,2024-08-09T05:00:00+00:00,2024-08-09T06:00:00+00:00,MOD-00166,60,86.293,19.422,4.925,6.551,84.692,337.625,1.953,14.375,41.361
2024-08-09T02:00:00-04:00,2024-08-09T03:00:00-04:00,2024-08-09T06:00:00+00:00,2024-08-09T07:00:00+00:00,MOD-00166,60,87.673,19.318,4.392,5.31,36.112,327.01,2.01,12.638,39.913
2024-08-09T03:00:00-04:00,2024-08-09T04:00:00-04:00,2024-08-09T07:00:00+00:00,2024-08-09T08:00:00+00:00,MOD-00166,60,87.818,19.412,4.511,6.004,14.869,322.923,2.017,12.626,38.896
2024-08-09T04:00:00-04:00,2024-08-09T05:00:00-04:00,2024-08-09T08:00:00+00:00,2024-08-09T09:00:00+00:00,MOD-00166,60,87.663,19.562,3.39,4.708,13.465,318.221,1.957,12.621,37.456
2024-08-09T05:00:00-04:00,2024-08-09T06:00:00-04:00,2024-08-09T09:00:00+00:00,2024-08-09T10:00:00+00:00,MOD-00166,60,88.32,19.695,4.213,5.134,20.006,328.873,2.115,12.615,35.825
2024-08-09T06:00:00-04:00,2024-08-09T07:00:00-04:00,2024-08-09T10:00:00+00:00,2024-08-09T11:00:00+00:00,MOD-00166,60,88.992,19.885,5.584,7.543,70.878,372.532,2.174,12.635,33.755
2024-08-09T07:00:00-04:00,2024-08-09T08:00:00-04:00,2024-08-09T11:00:00+00:00,2024-08-09T12:00:00+00:00,MOD-00166,60,89.255,20.237,6.425,8.641,113.865,424.319,2.208,12.657,32.42
2024-08-09T08:00:00-04:00,2024-08-09T09:00:00-04:00,2024-08-09T12:00:00+00:00,2024-08-09T13:00:00+00:00,MOD-00166,60,88.883,21.063,7.842,10.389,76.992,476.132,2.001,12.69,32.271
2024-08-09T09:00:00-04:00,2024-08-09T10:00:00-04:00,2024-08-09T13:00:00+00:00,2024-08-09T14:00:00+00:00,MOD-00166,60,85.62,22.573,9.095,11.767,22.773,537.427,1.652,11.461,31.652
2024-08-09T10:00:00-04:00,2024-08-09T11:00:00-04:00,2024-08-09T14:00:00+00:00,2024-08-09T15:00:00+00:00,MOD-00166,60,83.968,23.483,9.796,12.699,31.79,585.737,1.316,18.018,30.938
2024-08-09T11:00:00-04:00,2024-08-09T12:00:00-04:00,2024-08-09T15:00:00+00:00,2024-08-09T16:00:00+00:00,MOD-00166,60,80.858,25.565,13.538,17.736,57.143,717.724,1.47,24.569,35.106
2024-08-09T12:00:00-04:00,2024-08-09T13:00:00-04:00,2024-08-09T16:00:00+00:00,2024-08-09T17:00:00+00:00,MOD-00166,60,70.188,29.637,8.248,11.534,31.931,634.021,2.303,8.303,38.869
2024-08-09T13:00:00-04:00,2024-08-09T14:00:00-04:00,2024-08-09T17:00:00+00:00,2024-08-09T18:00:00+00:00,MOD-00166,60,60.543,32.292,5.251,9.146,37.629,486.136,2.074,7.147,38.949
2024-08-09T14:00:00-04:00,2024-08-09T15:00:00-04:00,2024-08-09T18:00:00+00:00,2024-08-09T19:00:00+00:00,MOD-00166,60,55.425,33.237,4.62,8.825,34.2,449.411,2.034,6.221,39.542
2024-08-09T15:00:00-04:00,2024-08-09T16:00:00-04:00,2024-08-09T19:00:00+00:00,2024-08-09T20:00:00+00:00,MOD-00166,60,55.89,32.903,4.312,8.679,37.851,433.368,2.054,5.443,39.788
2024-08-09T16:00:00-04:00,2024-08-09T17:00:00-04:00,2024-08-09T20:00:00+00:00,2024-08-09T21:00:00+00:00,MOD-00166,60,57.957,32.348,3.979,8.911,41.355,422.154,1.961,5.397,39.73
2024-08-09T17:00:00-04:00,2024-08-09T18:00:00-04:00,2024-08-09T21:00:00+00:00,2024-08-09T22:00:00+00:00,MOD-00166,60,59.983,31.592,4.063,9.561,49.415,407.925,1.947,4.783,38.307
2024-08-09T18:00:00-04:00,2024-08-09T19:00:00-04:00,2024-08-09T22:00:00+00:00,2024-08-09T23:00:00+00:00,MOD-00166,60,63.84,30.408,4.172,10.529,50.818,389.554,1.891,3.624,37.033
2024-08-09T19:00:00-04:00,2024-08-09T20:00:00-04:00,2024-08-09T23:00:00+00:00,2024-08-10T00:00:00+00:00,MOD-00166,60,66.432,29.572,4.295,11.695,61.803,366.183,1.822,3.775,36.963
2024-08-09T20:00:00-04:00,2024-08-09T21:00:00-04:00,2024-08-10T00:00:00+00:00,2024-08-10T01:00:00+00:00,MOD-00166,60,71.048,28.748,4.303,12.274,54.516,356.138,1.78,9.579,37.45
2024-08-09T21:00:00-04:00,2024-08-09T22:00:00-04:00,2024-08-10T01:00:00+00:00,2024-08-10T02:00:00+00:00,MOD-00166,60,73.038,28.307,5.001,13.367,64.088,354.098,1.844,24.475,38.162
2024-08-09T22:00:00-04:00,2024-08-09T23:00:00-04:00,2024-08-10T02:00:00+00:00,2024-08-10T03:00:00+00:00,MOD-00166,60,76.723,27.673,4.868,14.394,65.683,340.042,1.678,11.385,37.089
2024-08-09T23:00:00-04:00,2024-08-10T00:00:00-04:00,2024-08-10T03:00:00+00:00,2024-08-10T04:00:00+00:00,MOD-00166,60,81.083,26.735,3.957,10.951,29.795,334.359,1.469,18.727,36.704
2024-08-10T00:00:00-04:00,2024-08-10T01:00:00-04:00,2024-08-10T04:00:00+00:00,2024-08-10T05:00:00+00:00,MOD-00166,60,81.598,26.448,4.039,9.494,25.938,334.669,1.427,14.842,36.589
2024-08-10T01:00:00-04:00,2024-08-10T02:00:00-04:00,2024-08-10T05:00:00+00:00,2024-08-10T06:00:00+00:00,MOD-00166,60,82.142,26.357,3.842,7.896,19.24,332.31,1.434,11.475,35.876
2024-08-10T02:00:00-04:00,2024-08-10T03:00:00-04:00,2024-08-10T06:00:00+00:00,2024-08-10T07:00:00+00:00,MOD-00166,60,81.34,25.995,1.698,2.802,6.56,325.134,1.438,15.766,37.646
2024-08-10T03:00:00-04:00,2024-08-10T04:00:00-04:00,2024-08-10T07:00:00+00:00,2024-08-10T08:00:00+00:00,MOD-00166,60,80.518,25.707,1.892,2.891,9.395,323.887,1.448,25.212,38.007
2024-08-10T04:00:00-04:00,2024-08-10T05:00:00-04:00,2024-08-10T08:00:00+00:00,2024-08-10T09:00:00+00:00,MOD-00166,60,83.842,25.197,2.012,3.098,7.66,330.829,1.458,11.501,37.78
2024-08-10T05:00:00-04:00,2024-08-10T06:00:00-04:00,2024-08-10T09:00:00+00:00,2024-08-10T10:00:00+00:00,MOD-00166,60,85.02,25.01,1.151,1.78,5.034,336.051,1.472,8.242,34.956
2024-08-10T06:00:00-04:00,2024-08-10T07:00:00-04:00,2024-08-10T10:00:00+00:00,2024-08-10T11:00:00+00:00,MOD-00166,60,84.615,25.175,0.917,1.521,5.58,339.732,1.473,8.042,32.335
2024-08-10T07:00:00-04:00,2024-08-10T08:00:00-04:00,2024-08-10T11:00:00+00:00,2024-08-10T12:00:00+00:00,MOD-00166,60,84.105,25.407,0.943,1.532,5.75,350.525,1.48,7.311,30.111
2024-08-10T08:00:00-04:00,2024-08-10T09:00:00-04:00,2024-08-10T12:00:00+00:00,2024-08-10T13:00:00+00:00,MOD-00166,60,79.838,26.185,1.442,1.821,3.834,357.2,1.537,11.62,32.126
2024-08-10T09:00:00-04:00,2024-08-10T10:00:00-04:00,2024-08-10T13:00:00+00:00,2024-08-10T14:00:00+00:00,MOD-00166,60,68.472,28.787,2.55,2.931,5.245,361.471,1.801,7.126,35.689
2024-08-10T10:00:00-04:00,2024-08-10T11:00:00-04:00,2024-08-10T14:00:00+00:00,2024-08-10T15:00:00+00:00,MOD-00166,60,59.555,30.56,4.291,4.716,7.908,362.794,1.954,4.623,37.072
2024-08-10T11:00:00-04:00,2024-08-10T12:00:00-04:00,2024-08-10T15:00:00+00:00,2024-08-10T16:00:00+00:00,MOD-00166,60,55.392,31.058,6.623,7.131,14.325,381.019,2.172,4.628,39.465
2024-08-10T12:00:00-04:00,2024-08-10T13:00:00-04:00,2024-08-10T16:00:00+00:00,2024-08-10T17:00:00+00:00,MOD-00166,60,45.988,32.757,9.462,10.016,16.646,381.812,2.93,5.375,42.338
2024-08-10T13:00:00-04:00,2024-08-10T14:00:00-04:00,2024-08-10T17:00:00+00:00,2024-08-10T18:00:00+00:00,MOD-00166,60,42.02,33.005,11.11,11.512,16.439,390.858,2.538,5.699,46.178
2024-08-10T14:00:00-04:00,2024-08-10T15:00:00-04:00,2024-08-10T18:00:00+00:00,2024-08-10T19:00:00+00:00,MOD-00166,60,41.178,32.982,11.808,12.227,16.98,414.768,2.419,10.748,50.055
2024-08-10T15:00:00-04:00,2024-08-10T16:00:00-04:00,2024-08-10T19:00:00+00:00,2024-08-10T20:00:00+00:00,MOD-00166,60,35.677,33.255,10.86,11.214,15.604,400.969,1.812,14.694,50.783
2024-08-10T16:00:00-04:00,2024-08-10T17:00:00-04:00,2024-08-10T20:00:00+00:00,2024-08-10T21:00:00+00:00,MOD-00166,60,34.26,32.888,9.001,9.29,13.282,402.168,1.859,20.237,50.897
2024-08-10T17:00:00-04:00,2024-08-10T18:00:00-04:00,2024-08-10T21:00:00+00:00,2024-08-10T22:00:00+00:00,MOD-00166,60,32.685,32.817,6.61,6.891,11.222,397.133,1.987,22.249,49.985
2024-08-10T18:00:00-04:00,2024-08-10T19:00:00-04:00,2024-08-10T22:00:00+00:00,2024-08-10T23:00:00+00:00,MOD-00166,60,33.452,32.128,5.144,5.397,10.594,404.637,2.113,26.244,48.167
2024-08-10T19:00:00-04:00,2024-08-10T20:00:00-04:00,2024-08-10T23:00:00+00:00,2024-08-11T00:00:00+00:00,MOD-00166,60,37.62,29.393,4.75,5.008,9.685,415.111,2.193,33.516,44.804
2024-08-10T20:00:00-04:00,2024-08-10T21:00:00-04:00,2024-08-11T00:00:00+00:00,2024-08-11T01:00:00+00:00,MOD-00166,60,43.712,26.853,5.322,5.598,10.391,427.823,3.506,37.374,43.369
2024-08-10T21:00:00-04:00,2024-08-10T22:00:00-04:00,2024-08-11T01:00:00+00:00,2024-08-11T02:00:00+00:00,MOD-00166,60,46.45,25.537,5.989,6.261,11.301,420.66,2.779,36.232,42.112
2024-08-10T22:00:00-04:00,2024-08-10T23:00:00-04:00,2024-08-11T02:00:00+00:00,2024-08-11T03:00:00+00:00,MOD-00166,60,49.71,24.665,7.03,7.323,13.488,449.341,2.395,36.592,39.272
2024-08-10T23:00:00-04:00,2024-08-11T00:00:00-04:00,2024-08-11T03:00:00+00:00,2024-08-11T04:00:00+00:00,MOD-00166,60,53.078,24.033,7.724,8.059,12.732,473.546,2.348,36.725,37.38
2024-08-11T00:00:00-04:00,2024-08-11T01:00:00-04:00,2024-08-11T04:00:00+00:00,2024-08-11T05:00:00+00:00,MOD-00166,60,55.487,23.672,7.129,7.473,11.854,437.639,2.344,35.031,36.974
2024-08-11T01:00:00-04:00,2024-08-11T02:00:00-04:00,2024-08-11T05:00:00+00:00,2024-08-11T06:00:00+00:00,MOD-00166,60,55.218,23.432,7.348,7.75,13.479,400.208,2.345,29.684,36.925
2024-08-11T02:00:00-04:00,2024-08-11T03:00:00-04:00,2024-08-11T06:00:00+00:00,2024-08-11T07:00:00+00:00,MOD-00166,60,55.542,22.937,7.06,7.49,13.822,375.47,2.362,21.108,35.168
2024-08-11T03:00:00-04:00,2024-08-11T04:00:00-04:00,2024-08-11T07:00:00+00:00,2024-08-11T08:00:00+00:00,MOD-00166,60,58.977,22.203,7.162,7.59,12.349,378.0,2.204,19.391,33.379
2024-08-11T04:00:00-04:00,2024-08-11T05:00:00-04:00,2024-08-11T08:00:00+00:00,2024-08-11T09:00:00+00:00,MOD-00166,60,61.842,21.445,7.186,7.636,13.403,391.608,1.997,32.221,31.304
2024-08-11T05:00:00-04:00,2024-08-11T06:00:00-04:00,2024-08-11T09:00:00+00:00,2024-08-11T10:00:00+00:00,MOD-00166,60,64.7,20.583,8.757,9.228,15.079,468.28,2.194,33.674,30.058
2024-08-11T06:00:00-04:00,2024-08-11T07:00:00-04:00,2024-08-11T10:00:00+00:00,2024-08-11T11:00:00+00:00,MOD-00166,60,66.428,20.048,7.261,7.782,14.588,386.768,1.931,32.941,30.532
2024-08-11T07:00:00-04:00,2024-08-11T08:00:00-04:00,2024-08-11T11:00:00+00:00,2024-08-11T12:00:00+00:00,MOD-00166,60,60.242,20.898,6.308,6.73,12.52,345.541,2.285,11.508,33.498
2024-08-11T08:00:00-04:00,2024-08-11T09:00:00-04:00,2024-08-11T12:00:00+00:00,2024-08-11T13:00:00+00:00,MOD-00166,60,51.062,23.202,5.836,6.178,11.906,323.211,2.764,10.716,36.121
2024-08-11T09:00:00-04:00,2024-08-11T10:00:00-04:00,2024-08-11T13:00:00+00:00,2024-08-11T14:00:00+00:00,MOD-00166,60,38.58,27.088,6.158,6.4,9.754,289.48,2.853,7.209,39.26
2024-08-11T10:00:00-04:00,2024-08-11T11:00:00-04:00,2024-08-11T14:00:00+00:00,2024-08-11T15:00:00+00:00,MOD-00166,60,35.25,28.583,6.194,6.429,9.468,288.689,2.308,6.937,40.783
2024-08-11T11:00:00-04:00,2024-08-11T12:00:00-04:00,2024-08-11T15:00:00+00:00,2024-08-11T16:00:00+00:00,MOD-00166,60,32.017,29.535,5.396,5.608,9.846,289.906,2.139,7.679,43.55
2024-08-11T12:00:00-04:00,2024-08-11T13:00:00-04:00,2024-08-11T16:00:00+00:00,2024-08-11T17:00:00+00:00,MOD-00166,60,32.09,29.79,5.572,5.812,8.658,308.437,2.158,14.919,46.712
2024-08-11T13:00:00-04:00,2024-08-11T14:00:00-04:00,2024-08-11T17:00:00+00:00,2024-08-11T18:00:00+00:00,MOD-00166,60,30.003,30.402,5.96,6.122,8.533,315.294,2.168,12.866,49.307
2024-08-11T14:00:00-04:00,2024-08-11T15:00:00-04:00,2024-08-11T18:00:00+00:00,2024-08-11T19:00:00+00:00,MOD-00166,60,28.112,30.897,5.979,6.157,10.29,315.262,2.059,21.571,49.825
2024-08-11T15:00:00-04:00,2024-08-11T16:00:00-04:00,2024-08-11T19:00:00+00:00,2024-08-11T20:00:00+00:00,MOD-00166,60,30.432,30.347,6.022,6.198,10.611,340.689,2.201,27.863,50.261
2024-08-11T16:00:00-04:00,2024-08-11T17:00:00-04:00,2024-08-11T20:00:00+00:00,2024-08-11T21:00:00+00:00,MOD-00166,60,30.83,30.842,6.064,6.239,8.606,354.542,2.167,28.38,49.16
2024-08-11T17:00:00-04:00,2024-08-11T18:00:00-04:00,2024-08-11T21:00:00+00:00,2024-08-11T22:00:00+00:00,MOD-00166,60,33.965,30.95,6.645,6.848,11.371,384.802,2.131,30.388,48.539
2024-08-11T18:00:00-04:00,2024-08-11T19:00:00-04:00,2024-08-11T22:00:00+00:00,2024-08-11T23:00:00+00:00,MOD-00166,60,35.068,31.1,7.358,7.595,12.373,393.649,2.149,30.08,47.93
2024-08-11T19:00:00-04:00,2024-08-11T20:00:00-04:00,2024-08-11T23:00:00+00:00,2024-08-12T00:00:00+00:00,MOD-00166,60,43.245,28.005,8.045,8.318,15.083,442.233,3.11,37.948,45.063
2024-08-11T20:00:00-04:00,2024-08-11T21:00:00-04:00,2024-08-12T00:00:00+00:00,2024-08-12T01:00:00+00:00,MOD-00166,60,49.905,26.065,8.197,8.517,12.302,451.282,2.507,39.323,43.675
2024-08-11T21:00:00-04:00,2024-08-11T22:00:00-04:00,2024-08-12T01:00:00+00:00,2024-08-12T02:00:00+00:00,MOD-00166,60,53.343,24.9,8.156,8.484,15.656,434.604,2.34,37.014,44.012
2024-08-11T22:00:00-04:00,2024-08-11T23:00:00-04:00,2024-08-12T02:00:00+00:00,2024-08-12T03:00:00+00:00,MOD-00166,60,55.497,23.91,8.176,8.529,16.079,410.522,2.344,35.249,43.943
2024-08-11T23:00:00-04:00,2024-08-12T00:00:00-04:00,2024-08-12T03:00:00+00:00,2024-08-12T04:00:00+00:00,MOD-00166,60,57.827,23.085,8.402,8.795,15.318,393.993,2.304,34.076,43.315
2024-08-12T00:00:00-04:00,2024-08-12T01:00:00-04:00,2024-08-12T04:00:00+00:00,2024-08-12T05:00:00+00:00,MOD-00166,60,61.162,22.245,7.306,7.644,12.984,378.696,1.841,25.266,40.73
2024-08-12T01:00:00-04:00,2024-08-12T02:00:00-04:00,2024-08-12T05:00:00+00:00,2024-08-12T06:00:00+00:00,MOD-00166,60,60.418,21.557,4.112,4.354,7.737,335.248,1.859,12.277,36.66
2024-08-12T02:00:00-04:00,2024-08-12T03:00:00-04:00,2024-08-12T06:00:00+00:00,2024-08-12T07:00:00+00:00,MOD-00166,60,61.978,20.75,3.226,3.453,6.897,323.349,2.164,23.341,34.722
2024-08-12T03:00:00-04:00,2024-08-12T04:00:00-04:00,2024-08-12T07:00:00+00:00,2024-08-12T08:00:00+00:00,MOD-00166,60,63.322,19.953,2.575,2.806,5.654,315.794,2.608,31.609,34.553
2024-08-12T04:00:00-04:00,2024-08-12T05:00:00-04:00,2024-08-12T08:00:00+00:00,2024-08-12T09:00:00+00:00,MOD-00166,60,65.163,19.267,2.496,2.734,6.044,311.782,2.217,32.382,34.081
2024-08-12T05:00:00-04:00,2024-08-12T06:00:00-04:00,2024-08-12T09:00:00+00:00,2024-08-12T10:00:00+00:00,MOD-00166,60,67.302,18.563,2.553,2.794,5.972,315.703,1.945,33.252,33.036
2024-08-12T06:00:00-04:00,2024-08-12T07:00:00-04:00,2024-08-12T10:00:00+00:00,2024-08-12T11:00:00+00:00,MOD-00166,60,68.588,18.267,2.494,2.761,6.53,320.311,1.977,32.706,32.928
2024-08-12T07:00:00-04:00,2024-08-12T08:00:00-04:00,2024-08-12T11:00:00+00:00,2024-08-12T12:00:00+00:00,MOD-00166,60,65.602,19.187,2.898,3.174,8.884,328.167,2.133,24.76,33.732
2024-08-12T08:00:00-04:00,2024-08-12T09:00:00-04:00,2024-08-12T12:00:00+00:00,2024-08-12T13:00:00+00:00,MOD-00166,60,58.342,21.07,3.046,3.375,8.819,305.607,2.29,7.834,35.362
2024-08-12T09:00:00-04:00,2024-08-12T10:00:00-04:00,2024-08-12T13:00:00+00:00,2024-08-12T14:00:00+00:00,MOD-00166,60,47.637,23.97,2.839,3.086,9.339,283.335,3.335,14.144,35.216
2024-08-12T10:00:00-04:00,2024-08-12T11:00:00-04:00,2024-08-12T14:00:00+00:00,2024-08-12T15:00:00+00:00,MOD-00166,60,41.988,25.88,2.926,3.141,7.926,268.602,3.6,15.792,36.513
2024-08-12T11:00:00-04:00,2024-08-12T12:00:00-04:00,2024-08-12T15:00:00+00:00,2024-08-12T16:00:00+00:00,MOD-00166,60,39.223,26.943,3.084,3.291,7.629,270.77,2.664,8.727,38.882
2024-08-12T12:00:00-04:00,2024-08-12T13:00:00-04:00,2024-08-12T16:00:00+00:00,2024-08-12T17:00:00+00:00,MOD-00166,60,37.927,27.533,3.261,3.46,7.035,284.04,2.442,9.347,40.107
2024-08-12T13:00:00-04:00,2024-08-12T14:00:00-04:00,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,MOD-00166,60,37.16,28.297,3.807,4.013,7.859,304.71,2.303,20.648,41.114
2024-08-12T14:00:00-04:00,2024-08-12T15:00:00-04:00,2024-08-12T18:00:00+00:00,2024-08-12T19:00:00+00:00,MOD-00166,60,37.417,27.948,4.236,4.482,9.581,329.117,2.316,26.594,42.408
2024-08-12T15:00:00-04:00,2024-08-12T16:00:00-04:00,2024-08-12T19:00:00+00:00,2024-08-12T20:00:00+00:00,MOD-00166,60,39.228,27.53,4.707,4.95,10.315,338.011,2.329,30.08,43.296
2024-08-12T16:00:00-04:00,2024-08-12T17:00:00-04:00,2024-08-12T20:00:00+00:00,2024-08-12T21:00:00+00:00,MOD-00166,60,39.108,27.812,5.119,5.357,10.409,335.493,2.291,28.747,45.878
2024-08-12T17:00:00-04:00,2024-08-12T18:00:00-04:00,2024-08-12T21:00:00+00:00,2024-08-12T22:00:00+00:00,MOD-00166,60,41.587,27.922,5.064,5.318,11.175,338.531,3.151,30.263,42.019
2024-08-12T18:00:00-04:00,2024-08-12T19:00:00-04:00,2024-08-12T22:00:00+00:00,2024-08-12T23:00:00+00:00,MOD-00166,60,44.927,26.392,4.896,5.13,9.842,361.129,4.083,33.019,41.627
2024-08-12T19:00:00-04:00,2024-08-12T20:00:00-04:00,2024-08-12T23:00:00+00:00,2024-08-13T00:00:00+00:00,MOD-00166,60,51.6,24.635,4.655,4.908,8.469,377.975,2.557,37.028,39.679
2024-08-12T20:00:00-04:00,2024-08-12T21:00:00-04:00,2024-08-13T00:00:00+00:00,2024-08-13T01:00:00+00:00,MOD-00166,60,51.967,23.397,3.78,3.945,5.729,357.453,2.348,33.978,38.53
2024-08-12T21:00:00-04:00,2024-08-12T22:00:00-04:00,2024-08-13T01:00:00+00:00,2024-08-13T02:00:00+00:00,MOD-00166,60,54.648,22.313,3.407,3.585,6.348,340.538,2.373,34.307,36.432
2024-08-12T22:00:00-04:00,2024-08-12T23:00:00-04:00,2024-08-13T02:00:00+00:00,2024-08-13T03:00:00+00:00,MOD-00166,60,59.168,21.455,3.331,3.503,6.179,340.719,2.178,34.995,34.109
2024-08-12T23:00:00-04:00,2024-08-13T00:00:00-04:00,2024-08-13T03:00:00+00:00,2024-08-13T04:00:00+00:00,MOD-00166,60,63.272,20.672,3.383,3.574,5.88,339.361,2.297,34.964,32.461
2024-08-13T00:00:00-04:00,2024-08-13T01:00:00-04:00,2024-08-13T04:00:00+00:00,2024-08-13T05:00:00+00:00,MOD-00166,60,66.06,19.998,3.246,3.512,7.01,328.943,2.001,34.522,30.195
2024-08-13T01:00:00-04:00,2024-08-13T02:00:00-04:00,2024-08-13T05:00:00+00:00,2024-08-13T06:00:00+00:00,MOD-00166,60,68.37,19.422,2.958,3.234,6.891,314.495,1.798,33.201,28.563
2024-08-13T02:00:00-04:00,2024-08-13T03:00:00-04:00,2024-08-13T06:00:00+00:00,2024-08-13T07:00:00+00:00,MOD-00166,60,69.832,18.938,2.858,3.139,7.602,302.18,1.807,29.726,27.507
2024-08-13T03:00:00-04:00,2024-08-13T04:00:00-04:00,2024-08-13T07:00:00+00:00,2024-08-13T08:00:00+00:00,MOD-00166,60,69.853,18.705,2.742,3.013,5.695,299.299,1.804,27.866,26.564
2024-08-13T04:00:00-04:00,2024-08-13T05:00:00-04:00,2024-08-13T08:00:00+00:00,2024-08-13T09:00:00+00:00,MOD-00166,60,70.137,18.63,2.844,3.145,7.843,297.368,1.803,25.113,26.175
2024-08-13T05:00:00-04:00,2024-08-13T06:00:00-04:00,2024-08-13T09:00:00+00:00,2024-08-13T10:00:00+00:00,MOD-00166,60,70.72,18.32,3.066,3.372,7.098,310.857,1.802,31.009,24.59
2024-08-13T06:00:00-04:00,2024-08-13T07:00:00-04:00,2024-08-13T10:00:00+00:00,2024-08-13T11:00:00+00:00,MOD-00166,60,71.733,18.15,3.011,3.348,7.877,332.546,1.83,31.426,24.338
