period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-14T13:00:00-04:00,2024-08-14T14:00:00-04:00,2024-08-14T17:00:00+00:00,2024-08-14T18:00:00+00:00,MOD-00337,60,31.237,33.273,20.364,20.848,26.159,728.259,2.252,4.56,44.089
2024-08-14T14:00:00-04:00,2024-08-14T15:00:00-04:00,2024-08-14T18:00:00+00:00,2024-08-14T19:00:00+00:00,MOD-00337,60,30.538,34.115,20.81,21.344,28.928,780.313,2.327,12.034,46.467
2024-08-14T15:00:00-04:00,2024-08-14T16:00:00-04:00,2024-08-14T19:00:00+00:00,2024-08-14T20:00:00+00:00,MOD-00337,60,34.575,33.697,18.239,18.867,31.052,873.82,2.105,23.036,46.874
2024-08-14T16:00:00-04:00,2024-08-14T17:00:00-04:00,2024-08-14T20:00:00+00:00,2024-08-14T21:00:00+00:00,MOD-00337,60,38.572,32.298,17.674,18.262,27.914,890.75,2.119,27.349,42.658
2024-08-14T17:00:00-04:00,2024-08-14T18:00:00-04:00,2024-08-14T21:00:00+00:00,2024-08-14T22:00:00+00:00,MOD-00337,60,43.395,29.568,17.763,18.341,26.438,899.444,3.004,31.618,40.039
2024-08-14T18:00:00-04:00,2024-08-14T19:00:00-04:00,2024-08-14T22:00:00+00:00,2024-08-14T23:00:00+00:00,MOD-00337,60,51.568,27.333,17.955,18.611,31.539,939.64,2.748,36.11,37.356
2024-08-14T19:00:00-04:00,2024-08-14T20:00:00-04:00,2024-08-14T23:00:00+00:00,2024-08-15T00:00:00+00:00,MOD-00337,60,53.835,25.337,17.769,18.354,29.493,971.527,2.325,38.419,30.766
2024-08-14T20:00:00-04:00,2024-08-14T21:00:00-04:00,2024-08-15T00:00:00+00:00,2024-08-15T01:00:00+00:00,MOD-00337,60,54.77,23.962,18.601,19.268,30.148,961.518,2.351,34.215,29.27
2024-08-14T21:00:00-04:00,2024-08-14T22:00:00-04:00,2024-08-15T01:00:00+00:00,2024-08-15T02:00:00+00:00,MOD-00337,60,58.423,23.225,17.898,18.565,28.826,1100.704,2.267,35.624,24.325
2024-08-14T22:00:00-04:00,2024-08-14T23:00:00-04:00,2024-08-15T02:00:00+00:00,2024-08-15T03:00:00+00:00,MOD-00337,60,61.798,22.772,18.058,18.669,24.775,1105.905,2.337,33.996,23.659
2024-08-14T23:00:00-04:00,2024-08-15T00:00:00-04:00,2024-08-15T03:00:00+00:00,2024-08-15T04:00:00+00:00,MOD-00337,60,64.907,22.593,17.158,17.705,24.949,973.552,1.742,31.004,27.847
2024-08-15T00:00:00-04:00,2024-08-15T01:00:00-04:00,2024-08-15T04:00:00+00:00,2024-08-15T05:00:00+00:00,MOD-00337,60,67.508,22.108,16.861,17.402,22.358,1053.693,1.72,26.848,22.943
2024-08-15T01:00:00-04:00,2024-08-15T02:00:00-04:00,2024-08-15T05:00:00+00:00,2024-08-15T06:00:00+00:00,MOD-00337,60,70.747,21.597,16.527,17.043,23.029,1030.719,1.841,28.487,22.477
2024-08-15T02:00:00-04:00,2024-08-15T03:00:00-04:00,2024-08-15T06:00:00+00:00,2024-08-15T07:00:00+00:00,MOD-00337,60,72.02,21.228,16.175,16.637,21.777,962.792,1.901,28.446,23.324
2024-08-15T03:00:00-04:00,2024-08-15T04:00:00-04:00,2024-08-15T07:00:00+00:00,2024-08-15T08:00:00+00:00,MOD-00337,60,74.297,20.903,16.481,16.965,23.048,899.802,1.869,27.162,23.778
2024-08-15T04:00:00-04:00,2024-08-15T05:00:00-04:00,2024-08-15T08:00:00+00:00,2024-08-15T09:00:00+00:00,MOD-00337,60,76.078,20.7,16.466,16.998,24.649,901.376,1.887,27.775,21.209
2024-08-15T05:00:00-04:00,2024-08-15T06:00:00-04:00,2024-08-15T09:00:00+00:00,2024-08-15T10:00:00+00:00,MOD-00337,60,76.193,20.665,15.895,16.4,24.11,988.524,1.894,28.005,18.175
2024-08-15T06:00:00-04:00,2024-08-15T07:00:00-04:00,2024-08-15T10:00:00+00:00,2024-08-15T11:00:00+00:00,MOD-00337,60,77.075,20.652,17.034,17.553,24.138,1029.481,1.807,27.348,18.365
2024-08-15T07:00:00-04:00,2024-08-15T08:00:00-04:00,2024-08-15T11:00:00+00:00,2024-08-15T12:00:00+00:00,MOD-00337,60,74.667,21.353,17.115,17.64,25.729,917.746,1.836,17.294,21.594
2024-08-15T08:00:00-04:00,2024-08-15T09:00:00-04:00,2024-08-15T12:00:00+00:00,2024-08-15T13:00:00+00:00,MOD-00337,60,67.683,22.913,16.838,17.386,27.64,899.663,1.796,12.074,23.052
2024-08-15T09:00:00-04:00,2024-08-15T10:00:00-04:00,2024-08-15T13:00:00+00:00,2024-08-15T14:00:00+00:00,MOD-00337,60,57.403,25.323,13.802,14.246,22.515,821.716,2.073,9.07,27.233
2024-08-15T10:00:00-04:00,2024-08-15T11:00:00-04:00,2024-08-15T14:00:00+00:00,2024-08-15T15:00:00+00:00,MOD-00337,60,49.858,27.487,13.273,13.705,18.89,776.46,2.749,8.815,32.989
2024-08-15T11:00:00-04:00,2024-08-15T12:00:00-04:00,2024-08-15T15:00:00+00:00,2024-08-15T16:00:00+00:00,MOD-00337,60,43.372,30.033,13.716,14.21,21.752,753.821,3.069,6.986,38.968
2024-08-15T12:00:00-04:00,2024-08-15T13:00:00-04:00,2024-08-15T16:00:00+00:00,2024-08-15T17:00:00+00:00,MOD-00337,60,39.302,31.928,13.11,13.512,21.268,743.781,2.367,6.362,42.018
2024-08-15T13:00:00-04:00,2024-08-15T14:00:00-04:00,2024-08-15T17:00:00+00:00,2024-08-15T18:00:00+00:00,MOD-00337,60,37.855,33.213,14.885,15.357,25.662,815.277,2.239,9.287,43.156
2024-08-15T14:00:00-04:00,2024-08-15T15:00:00-04:00,2024-08-15T18:00:00+00:00,2024-08-15T19:00:00+00:00,MOD-00337,60,36.363,34.443,17.643,18.197,28.411,864.038,2.259,13.947,48.026
2024-08-15T15:00:00-04:00,2024-08-15T16:00:00-04:00,2024-08-15T19:00:00+00:00,2024-08-15T20:00:00+00:00,MOD-00337,60,51.783,29.563,21.391,22.382,43.408,943.461,2.424,29.48,50.827
2024-08-15T16:00:00-04:00,2024-08-15T17:00:00-04:00,2024-08-15T20:00:00+00:00,2024-08-15T21:00:00+00:00,MOD-00337,60,73.452,23.295,12.926,13.586,30.596,898.01,1.756,26.382,39.403
2024-08-15T17:00:00-04:00,2024-08-15T18:00:00-04:00,2024-08-15T21:00:00+00:00,2024-08-15T22:00:00+00:00,MOD-00337,60,82.748,20.825,11.827,12.408,18.62,984.561,1.566,38.8,38.824
2024-08-15T18:00:00-04:00,2024-08-15T19:00:00-04:00,2024-08-15T22:00:00+00:00,2024-08-15T23:00:00+00:00,MOD-00337,60,79.338,21.737,10.668,11.124,16.467,1044.303,1.737,29.393,37.767
2024-08-15T19:00:00-04:00,2024-08-15T20:00:00-04:00,2024-08-15T23:00:00+00:00,2024-08-16T00:00:00+00:00,MOD-00337,60,80.203,21.528,11.596,12.294,21.472,1236.498,1.602,27.21,33.67
2024-08-15T20:00:00-04:00,2024-08-15T21:00:00-04:00,2024-08-16T00:00:00+00:00,2024-08-16T01:00:00+00:00,MOD-00337,60,82.132,21.025,10.95,11.567,21.413,1195.06,1.537,11.33,30.761
2024-08-15T21:00:00-04:00,2024-08-15T22:00:00-04:00,2024-08-16T01:00:00+00:00,2024-08-16T02:00:00+00:00,MOD-00337,60,82.87,20.665,9.889,10.32,15.312,1169.332,1.639,8.752,28.476
2024-08-15T22:00:00-04:00,2024-08-15T23:00:00-04:00,2024-08-16T02:00:00+00:00,2024-08-16T03:00:00+00:00,MOD-00337,60,80.737,20.65,10.104,10.582,15.34,1076.031,1.553,8.656,29.349
2024-08-15T23:00:00-04:00,2024-08-16T00:00:00-04:00,2024-08-16T03:00:00+00:00,2024-08-16T04:00:00+00:00,MOD-00337,60,82.568,20.16,11.189,11.848,21.3,932.952,1.654,8.925,30.421
2024-08-16T00:00:00-04:00,2024-08-16T01:00:00-04:00,2024-08-16T04:00:00+00:00,2024-08-16T05:00:00+00:00,MOD-00337,60,82.213,20.23,11.361,11.979,18.072,921.717,1.598,8.095,29.163
2024-08-16T01:00:00-04:00,2024-08-16T02:00:00-04:00,2024-08-16T05:00:00+00:00,2024-08-16T06:00:00+00:00,MOD-00337,60,82.967,20.092,11.036,11.885,19.722,937.378,1.672,8.308,23.717
2024-08-16T02:00:00-04:00,2024-08-16T03:00:00-04:00,2024-08-16T06:00:00+00:00,2024-08-16T07:00:00+00:00,MOD-00337,60,84.178,20.047,11.966,13.449,27.277,870.76,1.813,8.805,25.637
2024-08-16T03:00:00-04:00,2024-08-16T04:00:00-04:00,2024-08-16T07:00:00+00:00,2024-08-16T08:00:00+00:00,MOD-00337,60,83.825,19.987,11.601,13.492,33.535,819.879,1.81,7.466,29.099
2024-08-16T04:00:00-04:00,2024-08-16T05:00:00-04:00,2024-08-16T08:00:00+00:00,2024-08-16T09:00:00+00:00,MOD-00337,60,83.263,19.9,11.475,12.785,25.427,793.44,1.769,6.921,32.932
2024-08-16T05:00:00-04:00,2024-08-16T06:00:00-04:00,2024-08-16T09:00:00+00:00,2024-08-16T10:00:00+00:00,MOD-00337,60,82.062,19.9,12.539,13.482,19.251,795.887,1.574,5.312,35.539
2024-08-16T06:00:00-04:00,2024-08-16T07:00:00-04:00,2024-08-16T10:00:00+00:00,2024-08-16T11:00:00+00:00,MOD-00337,60,82.403,19.985,13.112,14.115,21.176,813.34,1.581,6.99,32.173
2024-08-16T07:00:00-04:00,2024-08-16T08:00:00-04:00,2024-08-16T11:00:00+00:00,2024-08-16T12:00:00+00:00,MOD-00337,60,81.3,20.388,14.064,15.143,23.0,834.284,1.533,7.655,29.015
2024-08-16T08:00:00-04:00,2024-08-16T09:00:00-04:00,2024-08-16T12:00:00+00:00,2024-08-16T13:00:00+00:00,MOD-00337,60,78.823,21.023,14.524,15.454,27.017,830.824,1.652,13.641,29.89
2024-08-16T09:00:00-04:00,2024-08-16T10:00:00-04:00,2024-08-16T13:00:00+00:00,2024-08-16T14:00:00+00:00,MOD-00337,60,73.615,22.148,16.317,17.165,25.683,843.195,1.839,11.565,33.064
2024-08-16T10:00:00-04:00,2024-08-16T11:00:00-04:00,2024-08-16T14:00:00+00:00,2024-08-16T15:00:00+00:00,MOD-00337,60,64.555,24.218,18.503,19.209,25.393,830.701,1.724,8.791,37.381
2024-08-16T11:00:00-04:00,2024-08-16T12:00:00-04:00,2024-08-16T15:00:00+00:00,2024-08-16T16:00:00+00:00,MOD-00337,60,57.698,26.083,20.008,20.744,26.383,836.441,1.897,7.984,37.086
2024-08-16T12:00:00-04:00,2024-08-16T13:00:00-04:00,2024-08-16T16:00:00+00:00,2024-08-16T17:00:00+00:00,MOD-00337,60,54.605,27.6,19.062,19.819,27.805,873.759,2.125,9.411,36.295
2024-08-16T13:00:00-04:00,2024-08-16T14:00:00-04:00,2024-08-16T17:00:00+00:00,2024-08-16T18:00:00+00:00,MOD-00337,60,48.39,29.302,20.886,21.563,27.746,824.632,2.728,6.422,41.617
2024-08-16T14:00:00-04:00,2024-08-16T15:00:00-04:00,2024-08-16T18:00:00+00:00,2024-08-16T19:00:00+00:00,MOD-00337,60,46.035,30.08,19.645,20.231,24.271,836.237,2.794,11.382,40.442
2024-08-16T15:00:00-04:00,2024-08-16T16:00:00-04:00,2024-08-16T19:00:00+00:00,2024-08-16T20:00:00+00:00,MOD-00337,60,47.285,29.43,18.074,18.654,24.327,856.076,2.489,18.011,39.85
2024-08-16T16:00:00-04:00,2024-08-16T17:00:00-04:00,2024-08-16T20:00:00+00:00,2024-08-16T21:00:00+00:00,MOD-00337,60,49.585,28.718,17.556,18.113,23.179,873.092,2.424,18.356,37.794
2024-08-16T17:00:00-04:00,2024-08-16T18:00:00-04:00,2024-08-16T21:00:00+00:00,2024-08-16T22:00:00+00:00,MOD-00337,60,54.44,27.355,17.597,18.205,24.222,891.004,2.534,25.651,37.068
2024-08-16T18:00:00-04:00,2024-08-16T19:00:00-04:00,2024-08-16T22:00:00+00:00,2024-08-16T23:00:00+00:00,MOD-00337,60,59.968,25.108,17.449,17.969,23.187,908.592,1.937,31.98,36.634
2024-08-16T19:00:00-04:00,2024-08-16T20:00:00-04:00,2024-08-16T23:00:00+00:00,2024-08-17T00:00:00+00:00,MOD-00337,60,68.198,23.073,17.092,17.656,23.459,900.749,1.8,17.192,34.898
2024-08-16T20:00:00-04:00,2024-08-16T21:00:00-04:00,2024-08-17T00:00:00+00:00,2024-08-17T01:00:00+00:00,MOD-00337,60,73.797,21.832,16.416,17.118,24.601,924.134,1.877,15.339,36.699
2024-08-16T21:00:00-04:00,2024-08-16T22:00:00-04:00,2024-08-17T01:00:00+00:00,2024-08-17T02:00:00+00:00,MOD-00337,60,77.533,21.287,15.524,16.354,27.956,891.486,1.792,29.149,37.92
2024-08-16T22:00:00-04:00,2024-08-16T23:00:00-04:00,2024-08-17T02:00:00+00:00,2024-08-17T03:00:00+00:00,MOD-00337,60,77.255,21.2,15.196,15.828,22.838,850.293,1.775,25.488,38.166
2024-08-16T23:00:00-04:00,2024-08-17T00:00:00-04:00,2024-08-17T03:00:00+00:00,2024-08-17T04:00:00+00:00,MOD-00337,60,77.515,21.268,14.839,15.416,21.726,844.599,1.765,24.54,36.424
2024-08-17T00:00:00-04:00,2024-08-17T01:00:00-04:00,2024-08-17T04:00:00+00:00,2024-08-17T05:00:00+00:00,MOD-00337,60,77.458,21.097,15.108,15.665,19.68,843.168,1.776,24.156,34.713
2024-08-17T01:00:00-04:00,2024-08-17T02:00:00-04:00,2024-08-17T05:00:00+00:00,2024-08-17T06:00:00+00:00,MOD-00337,60,77.985,20.675,15.189,15.722,20.395,839.575,1.764,23.856,34.62
2024-08-17T02:00:00-04:00,2024-08-17T03:00:00-04:00,2024-08-17T06:00:00+00:00,2024-08-17T07:00:00+00:00,MOD-00337,60,77.92,20.462,15.211,15.683,20.905,841.354,1.774,22.542,32.251
2024-08-17T03:00:00-04:00,2024-08-17T04:00:00-04:00,2024-08-17T07:00:00+00:00,2024-08-17T08:00:00+00:00,MOD-00337,60,75.798,20.76,15.331,15.776,18.503,823.335,1.867,21.273,34.584
2024-08-17T04:00:00-04:00,2024-08-17T05:00:00-04:00,2024-08-17T08:00:00+00:00,2024-08-17T09:00:00+00:00,MOD-00337,60,77.475,20.335,14.596,15.008,18.121,795.995,1.769,16.534,33.267
2024-08-17T05:00:00-04:00,2024-08-17T06:00:00-04:00,2024-08-17T09:00:00+00:00,2024-08-17T10:00:00+00:00,MOD-00337,60,77.78,20.377,13.762,14.184,18.098,794.619,1.795,20.592,32.811
2024-08-17T06:00:00-04:00,2024-08-17T07:00:00-04:00,2024-08-17T10:00:00+00:00,2024-08-17T11:00:00+00:00,MOD-00337,60,78.352,20.448,14.224,14.726,19.501,821.863,1.664,19.817,30.557
2024-08-17T07:00:00-04:00,2024-08-17T08:00:00-04:00,2024-08-17T11:00:00+00:00,2024-08-17T12:00:00+00:00,MOD-00337,60,78.132,20.747,15.188,15.793,21.181,853.191,1.746,24.858,28.731
2024-08-17T08:00:00-04:00,2024-08-17T09:00:00-04:00,2024-08-17T12:00:00+00:00,2024-08-17T13:00:00+00:00,MOD-00337,60,76.957,20.992,15.517,16.232,23.373,859.462,1.807,23.026,28.452
2024-08-17T09:00:00-04:00,2024-08-17T10:00:00-04:00,2024-08-17T13:00:00+00:00,2024-08-17T14:00:00+00:00,MOD-00337,60,73.825,21.802,16.48,17.208,22.866,856.341,1.823,17.754,29.913
2024-08-17T10:00:00-04:00,2024-08-17T11:00:00-04:00,2024-08-17T14:00:00+00:00,2024-08-17T15:00:00+00:00,MOD-00337,60,70.527,22.573,17.957,18.719,26.115,877.62,1.866,14.015,32.666
2024-08-17T11:00:00-04:00,2024-08-17T12:00:00-04:00,2024-08-17T15:00:00+00:00,2024-08-17T16:00:00+00:00,MOD-00337,60,61.16,24.932,18.788,19.511,27.726,876.568,1.786,9.494,36.752
2024-08-17T12:00:00-04:00,2024-08-17T13:00:00-04:00,2024-08-17T16:00:00+00:00,2024-08-17T17:00:00+00:00,MOD-00337,60,51.937,27.458,19.229,19.79,27.382,850.132,2.523,10.98,39.082
2024-08-17T13:00:00-04:00,2024-08-17T14:00:00-04:00,2024-08-17T17:00:00+00:00,2024-08-17T18:00:00+00:00,MOD-00337,60,46.728,29.125,19.574,20.04,26.418,825.135,3.154,4.615,41.002
2024-08-17T14:00:00-04:00,2024-08-17T15:00:00-04:00,2024-08-17T18:00:00+00:00,2024-08-17T19:00:00+00:00,MOD-00337,60,43.39,30.662,19.065,19.502,24.652,832.983,2.759,5.137,41.615
2024-08-17T15:00:00-04:00,2024-08-17T16:00:00-04:00,2024-08-17T19:00:00+00:00,2024-08-17T20:00:00+00:00,MOD-00337,60,42.707,30.958,16.882,17.328,22.065,835.218,2.746,8.976,41.05
2024-08-17T16:00:00-04:00,2024-08-17T17:00:00-04:00,2024-08-17T20:00:00+00:00,2024-08-17T21:00:00+00:00,MOD-00337,60,47.113,29.31,16.255,16.734,21.76,821.552,2.526,19.553,40.308
2024-08-17T17:00:00-04:00,2024-08-17T18:00:00-04:00,2024-08-17T21:00:00+00:00,2024-08-17T22:00:00+00:00,MOD-00337,60,55.723,26.83,14.286,14.885,23.306,839.724,2.419,29.177,38.396
2024-08-17T18:00:00-04:00,2024-08-17T19:00:00-04:00,2024-08-17T22:00:00+00:00,2024-08-17T23:00:00+00:00,MOD-00337,60,62.788,24.808,15.029,15.743,28.396,867.828,1.739,32.717,36.041
2024-08-17T19:00:00-04:00,2024-08-17T20:00:00-04:00,2024-08-17T23:00:00+00:00,2024-08-18T00:00:00+00:00,MOD-00337,60,70.565,22.908,15.603,16.434,32.591,890.003,1.848,10.847,33.974
2024-08-17T20:00:00-04:00,2024-08-17T21:00:00-04:00,2024-08-18T00:00:00+00:00,2024-08-18T01:00:00+00:00,MOD-00337,60,76.727,21.745,14.005,14.797,33.28,913.449,1.786,20.047,33.884
2024-08-17T21:00:00-04:00,2024-08-17T22:00:00-04:00,2024-08-18T01:00:00+00:00,2024-08-18T02:00:00+00:00,MOD-00337,60,79.285,21.335,13.931,14.628,31.136,931.215,1.651,30.676,31.141
2024-08-17T22:00:00-04:00,2024-08-17T23:00:00-04:00,2024-08-18T02:00:00+00:00,2024-08-18T03:00:00+00:00,MOD-00337,60,78.003,21.528,13.264,13.691,22.561,876.601,1.733,20.809,32.476
2024-08-17T23:00:00-04:00,2024-08-18T00:00:00-04:00,2024-08-18T03:00:00+00:00,2024-08-18T04:00:00+00:00,MOD-00337,60,75.265,21.752,12.981,13.274,17.708,827.877,1.806,13.424,35.212
2024-08-18T00:00:00-04:00,2024-08-18T01:00:00-04:00,2024-08-18T04:00:00+00:00,2024-08-18T05:00:00+00:00,MOD-00337,60,74.5,21.497,13.505,13.795,16.82,819.12,1.822,19.222,34.655
2024-08-18T01:00:00-04:00,2024-08-18T02:00:00-04:00,2024-08-18T05:00:00+00:00,2024-08-18T06:00:00+00:00,MOD-00337,60,73.28,21.295,14.556,14.835,16.84,796.74,1.85,15.841,36.998
2024-08-18T02:00:00-04:00,2024-08-18T03:00:00-04:00,2024-08-18T06:00:00+00:00,2024-08-18T07:00:00+00:00,MOD-00337,60,73.317,21.178,15.3,15.604,18.368,788.754,1.868,15.877,39.082
2024-08-18T03:00:00-04:00,2024-08-18T04:00:00-04:00,2024-08-18T07:00:00+00:00,2024-08-18T08:00:00+00:00,MOD-00337,60,74.842,21.058,14.974,15.323,18.658,795.382,1.875,18.542,38.107
2024-08-18T04:00:00-04:00,2024-08-18T05:00:00-04:00,2024-08-18T08:00:00+00:00,2024-08-18T09:00:00+00:00,MOD-00337,60,76.137,21.057,14.284,14.715,18.078,786.38,1.828,22.458,36.96
2024-08-18T05:00:00-04:00,2024-08-18T06:00:00-04:00,2024-08-18T09:00:00+00:00,2024-08-18T10:00:00+00:00,MOD-00337,60,77.062,21.155,13.695,14.29,20.096,787.519,1.771,22.743,35.516
2024-08-18T06:00:00-04:00,2024-08-18T07:00:00-04:00,2024-08-18T10:00:00+00:00,2024-08-18T11:00:00+00:00,MOD-00337,60,78.355,21.238,13.774,14.353,18.184,788.114,1.751,20.684,33.502
2024-08-18T07:00:00-04:00,2024-08-18T08:00:00-04:00,2024-08-18T11:00:00+00:00,2024-08-18T12:00:00+00:00,MOD-00337,60,83.045,20.853,12.51,13.592,16.974,799.215,1.672,9.095,31.553
2024-08-18T08:00:00-04:00,2024-08-18T09:00:00-04:00,2024-08-18T12:00:00+00:00,2024-08-18T13:00:00+00:00,MOD-00337,60,84.73,20.598,12.248,13.548,20.899,831.993,1.797,9.996,32.065
2024-08-18T09:00:00-04:00,2024-08-18T10:00:00-04:00,2024-08-18T13:00:00+00:00,2024-08-18T14:00:00+00:00,MOD-00337,60,83.552,20.928,12.481,13.752,25.975,839.918,1.708,7.567,33.312
2024-08-18T10:00:00-04:00,2024-08-18T11:00:00-04:00,2024-08-18T14:00:00+00:00,2024-08-18T15:00:00+00:00,MOD-00337,60,81.585,21.88,12.836,13.811,21.357,842.534,1.612,10.94,35.027
2024-08-18T11:00:00-04:00,2024-08-18T12:00:00-04:00,2024-08-18T15:00:00+00:00,2024-08-18T16:00:00+00:00,MOD-00337,60,75.898,23.247,13.735,14.197,19.84,880.519,1.755,15.586,34.089
2024-08-18T12:00:00-04:00,2024-08-18T13:00:00-04:00,2024-08-18T16:00:00+00:00,2024-08-18T17:00:00+00:00,MOD-00337,60,67.343,25.108,14.325,14.689,18.949,848.682,1.835,13.257,35.794
2024-08-18T13:00:00-04:00,2024-08-18T14:00:00-04:00,2024-08-18T17:00:00+00:00,2024-08-18T18:00:00+00:00,MOD-00337,60,66.057,25.055,13.296,13.579,17.384,854.081,1.772,17.297,36.254
2024-08-18T14:00:00-04:00,2024-08-18T15:00:00-04:00,2024-08-18T18:00:00+00:00,2024-08-18T19:00:00+00:00,MOD-00337,60,69.37,24.267,12.97,13.214,16.215,858.882,1.887,21.527,36.59
2024-08-18T15:00:00-04:00,2024-08-18T16:00:00-04:00,2024-08-18T19:00:00+00:00,2024-08-18T20:00:00+00:00,MOD-00337,60,68.17,24.585,14.169,14.556,18.565,872.051,1.836,22.069,36.966
2024-08-18T16:00:00-04:00,2024-08-18T17:00:00-04:00,2024-08-18T20:00:00+00:00,2024-08-18T21:00:00+00:00,MOD-00337,60,69.067,24.453,14.595,15.116,22.066,870.827,1.895,23.473,35.632
2024-08-18T17:00:00-04:00,2024-08-18T18:00:00-04:00,2024-08-18T21:00:00+00:00,2024-08-18T22:00:00+00:00,MOD-00337,60,68.515,24.733,14.123,14.584,20.238,860.998,1.862,22.88,35.912
2024-08-18T18:00:00-04:00,2024-08-18T19:00:00-04:00,2024-08-18T22:00:00+00:00,2024-08-18T23:00:00+00:00,MOD-00337,60,72.667,23.568,14.323,14.758,20.799,880.636,1.893,6.841,34.207
2024-08-18T19:00:00-04:00,2024-08-18T20:00:00-04:00,2024-08-18T23:00:00+00:00,2024-08-19T00:00:00+00:00,MOD-00337,60,76.72,22.64,14.073,14.595,23.355,928.972,1.75,18.352,32.062
2024-08-18T20:00:00-04:00,2024-08-18T21:00:00-04:00,2024-08-19T00:00:00+00:00,2024-08-19T01:00:00+00:00,MOD-00337,60,81.608,21.937,13.729,14.551,24.912,899.16,1.58,32.676,28.805
2024-08-18T21:00:00-04:00,2024-08-18T22:00:00-04:00,2024-08-19T01:00:00+00:00,2024-08-19T02:00:00+00:00,MOD-00337,60,85.193,21.347,13.27,14.207,22.783,897.414,1.758,14.153,27.149
2024-08-18T22:00:00-04:00,2024-08-18T23:00:00-04:00,2024-08-19T02:00:00+00:00,2024-08-19T03:00:00+00:00,MOD-00337,60,85.803,21.392,12.263,12.887,23.081,874.294,1.746,10.273,27.082
2024-08-18T23:00:00-04:00,2024-08-19T00:00:00-04:00,2024-08-19T03:00:00+00:00,2024-08-19T04:00:00+00:00,MOD-00337,60,85.338,21.658,11.731,12.35,21.721,844.993,1.702,7.93,26.136
2024-08-19T00:00:00-04:00,2024-08-19T01:00:00-04:00,2024-08-19T04:00:00+00:00,2024-08-19T05:00:00+00:00,MOD-00337,60,85.462,21.885,11.93,12.626,20.582,820.978,1.676,8.053,25.204
2024-08-19T01:00:00-04:00,2024-08-19T02:00:00-04:00,2024-08-19T05:00:00+00:00,2024-08-19T06:00:00+00:00,MOD-00337,60,85.502,21.867,12.128,13.613,31.397,816.968,1.678,8.062,22.105
2024-08-19T02:00:00-04:00,2024-08-19T03:00:00-04:00,2024-08-19T06:00:00+00:00,2024-08-19T07:00:00+00:00,MOD-00337,60,85.787,21.808,11.925,13.257,25.971,777.315,1.687,8.939,24.409
2024-08-19T03:00:00-04:00,2024-08-19T04:00:00-04:00,2024-08-19T07:00:00+00:00,2024-08-19T08:00:00+00:00,MOD-00337,60,86.758,21.65,10.668,11.506,19.159,776.214,1.717,11.63,24.947
2024-08-19T04:00:00-04:00,2024-08-19T05:00:00-04:00,2024-08-19T08:00:00+00:00,2024-08-19T09:00:00+00:00,MOD-00337,60,87.347,21.402,8.244,8.537,14.401,759.621,1.821,11.938,25.625
2024-08-19T05:00:00-04:00,2024-08-19T06:00:00-04:00,2024-08-19T09:00:00+00:00,2024-08-19T10:00:00+00:00,MOD-00337,60,87.403,21.36,7.108,7.319,11.4,760.001,1.819,12.147,25.886
2024-08-19T06:00:00-04:00,2024-08-19T07:00:00-04:00,2024-08-19T10:00:00+00:00,2024-08-19T11:00:00+00:00,MOD-00337,60,88.022,21.342,5.993,6.284,9.722,791.268,1.897,12.351,21.852
2024-08-19T07:00:00-04:00,2024-08-19T08:00:00-04:00,2024-08-19T11:00:00+00:00,2024-08-19T12:00:00+00:00,MOD-00337,60,87.603,21.765,5.981,6.231,9.255,830.151,1.851,12.041,20.174
2024-08-19T08:00:00-04:00,2024-08-19T09:00:00-04:00,2024-08-19T12:00:00+00:00,2024-08-19T13:00:00+00:00,MOD-00337,60,83.32,23.183,6.845,7.156,10.811,865.943,1.53,10.836,23.709
2024-08-19T09:00:00-04:00,2024-08-19T10:00:00-04:00,2024-08-19T13:00:00+00:00,2024-08-19T14:00:00+00:00,MOD-00337,60,74.17,25.332,7.964,8.35,12.726,868.644,1.741,12.119,25.79
2024-08-19T10:00:00-04:00,2024-08-19T11:00:00-04:00,2024-08-19T14:00:00+00:00,2024-08-19T15:00:00+00:00,MOD-00337,60,68.085,26.477,6.776,7.172,10.16,828.491,1.849,6.256,32.071
2024-08-19T11:00:00-04:00,2024-08-19T12:00:00-04:00,2024-08-19T15:00:00+00:00,2024-08-19T16:00:00+00:00,MOD-00337,60,59.778,28.41,5.244,5.63,8.119,772.944,1.886,8.465,42.635
2024-08-19T12:00:00-04:00,2024-08-19T13:00:00-04:00,2024-08-19T16:00:00+00:00,2024-08-19T17:00:00+00:00,MOD-00337,60,59.735,28.932,7.901,8.502,14.287,847.853,1.908,5.747,37.758
2024-08-19T13:00:00-04:00,2024-08-19T14:00:00-04:00,2024-08-19T17:00:00+00:00,2024-08-19T18:00:00+00:00,MOD-00337,60,70.013,26.865,8.605,9.459,16.824,890.342,1.828,6.511,32.543
2024-08-19T14:00:00-04:00,2024-08-19T15:00:00-04:00,2024-08-19T18:00:00+00:00,2024-08-19T19:00:00+00:00,MOD-00337,60,71.877,26.537,8.228,8.963,15.619,874.864,1.748,7.099,37.863
2024-08-19T15:00:00-04:00,2024-08-19T16:00:00-04:00,2024-08-19T19:00:00+00:00,2024-08-19T20:00:00+00:00,MOD-00337,60,60.555,29.267,8.457,9.044,14.386,851.006,1.915,5.699,38.072
