period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-11T03:00:00-04:00,2024-08-11T04:00:00-04:00,2024-08-11T07:00:00+00:00,2024-08-11T08:00:00+00:00,MOD-00182,60,58.535,22.377,5.444,5.805,10.478,358.714,2.202,29.459,17.982
2024-08-11T04:00:00-04:00,2024-08-11T05:00:00-04:00,2024-08-11T08:00:00+00:00,2024-08-11T09:00:00+00:00,MOD-00182,60,61.41,21.642,5.432,5.848,10.424,372.115,2.551,34.012,14.573
2024-08-11T05:00:00-04:00,2024-08-11T06:00:00-04:00,2024-08-11T09:00:00+00:00,2024-08-11T10:00:00+00:00,MOD-00182,60,64.195,20.803,6.631,7.018,11.555,456.629,2.617,34.433,11.951
2024-08-11T06:00:00-04:00,2024-08-11T07:00:00-04:00,2024-08-11T10:00:00+00:00,2024-08-11T11:00:00+00:00,MOD-00182,60,65.897,20.257,5.419,5.804,11.193,368.829,2.661,33.852,11.258
2024-08-11T07:00:00-04:00,2024-08-11T08:00:00-04:00,2024-08-11T11:00:00+00:00,2024-08-11T12:00:00+00:00,MOD-00182,60,59.745,21.095,4.574,4.952,9.798,322.235,2.676,12.46,14.928
2024-08-11T08:00:00-04:00,2024-08-11T09:00:00-04:00,2024-08-11T12:00:00+00:00,2024-08-11T13:00:00+00:00,MOD-00182,60,50.328,23.472,4.304,4.558,7.512,293.769,4.799,12.667,21.158
2024-08-11T09:00:00-04:00,2024-08-11T10:00:00-04:00,2024-08-11T13:00:00+00:00,2024-08-11T14:00:00+00:00,MOD-00182,60,39.458,26.592,4.493,4.721,8.403,254.747,8.379,8.572,29.493
2024-08-11T10:00:00-04:00,2024-08-11T11:00:00-04:00,2024-08-11T14:00:00+00:00,2024-08-11T15:00:00+00:00,MOD-00182,60,36.525,27.868,4.433,4.633,7.506,258.844,5.103,7.488,33.842
2024-08-11T11:00:00-04:00,2024-08-11T12:00:00-04:00,2024-08-11T15:00:00+00:00,2024-08-11T16:00:00+00:00,MOD-00182,60,32.335,29.382,3.843,4.036,6.783,252.514,3.382,7.165,38.118
2024-08-11T12:00:00-04:00,2024-08-11T13:00:00-04:00,2024-08-11T16:00:00+00:00,2024-08-11T17:00:00+00:00,MOD-00182,60,29.77,31.28,3.774,3.934,7.349,261.577,3.031,12.99,43.605
2024-08-11T13:00:00-04:00,2024-08-11T14:00:00-04:00,2024-08-11T17:00:00+00:00,2024-08-11T18:00:00+00:00,MOD-00182,60,26.29,33.028,3.865,4.007,7.859,263.035,3.122,15.641,48.418
2024-08-11T14:00:00-04:00,2024-08-11T15:00:00-04:00,2024-08-11T18:00:00+00:00,2024-08-11T19:00:00+00:00,MOD-00182,60,24.848,33.365,3.795,3.925,7.379,273.618,3.131,15.584,50.536
2024-08-11T15:00:00-04:00,2024-08-11T16:00:00-04:00,2024-08-11T19:00:00+00:00,2024-08-11T20:00:00+00:00,MOD-00182,60,28.013,31.943,4.047,4.189,7.297,324.789,2.568,27.161,48.725
2024-08-11T16:00:00-04:00,2024-08-11T17:00:00-04:00,2024-08-11T20:00:00+00:00,2024-08-11T21:00:00+00:00,MOD-00182,60,27.98,32.702,4.185,4.324,7.437,335.572,2.601,24.972,49.197
2024-08-11T17:00:00-04:00,2024-08-11T18:00:00-04:00,2024-08-11T21:00:00+00:00,2024-08-11T22:00:00+00:00,MOD-00182,60,32.478,31.74,4.562,4.726,9.028,383.07,2.256,29.774,46.281
2024-08-11T18:00:00-04:00,2024-08-11T19:00:00-04:00,2024-08-11T22:00:00+00:00,2024-08-11T23:00:00+00:00,MOD-00182,60,36.258,30.393,5.268,5.474,9.413,401.852,2.465,32.099,43.846
2024-08-11T19:00:00-04:00,2024-08-11T20:00:00-04:00,2024-08-11T23:00:00+00:00,2024-08-12T00:00:00+00:00,MOD-00182,60,43.54,27.88,5.862,6.11,10.499,443.209,4.185,37.429,38.134
2024-08-11T20:00:00-04:00,2024-08-11T21:00:00-04:00,2024-08-12T00:00:00+00:00,2024-08-12T01:00:00+00:00,MOD-00182,60,49.573,26.215,6.022,6.255,10.687,447.383,3.226,38.59,33.525
2024-08-11T21:00:00-04:00,2024-08-11T22:00:00-04:00,2024-08-12T01:00:00+00:00,2024-08-12T02:00:00+00:00,MOD-00182,60,52.95,25.082,5.923,6.189,11.623,426.239,2.356,36.464,31.904
2024-08-11T22:00:00-04:00,2024-08-11T23:00:00-04:00,2024-08-12T02:00:00+00:00,2024-08-12T03:00:00+00:00,MOD-00182,60,55.003,24.115,5.952,6.25,12.593,398.505,2.453,34.989,30.554
2024-08-11T23:00:00-04:00,2024-08-12T00:00:00-04:00,2024-08-12T03:00:00+00:00,2024-08-12T04:00:00+00:00,MOD-00182,60,57.288,23.3,5.994,6.324,12.805,379.336,2.243,33.872,28.993
2024-08-12T00:00:00-04:00,2024-08-12T01:00:00-04:00,2024-08-12T04:00:00+00:00,2024-08-12T05:00:00+00:00,MOD-00182,60,60.652,22.47,5.288,5.57,9.431,363.449,2.577,25.549,24.361
2024-08-12T01:00:00-04:00,2024-08-12T02:00:00-04:00,2024-08-12T05:00:00+00:00,2024-08-12T06:00:00+00:00,MOD-00182,60,59.853,21.785,2.963,3.176,5.609,314.467,2.518,13.727,20.079
2024-08-12T02:00:00-04:00,2024-08-12T03:00:00-04:00,2024-08-12T06:00:00+00:00,2024-08-12T07:00:00+00:00,MOD-00182,60,61.293,21.02,2.375,2.562,5.053,301.528,2.542,24.545,17.537
2024-08-12T03:00:00-04:00,2024-08-12T04:00:00-04:00,2024-08-12T07:00:00+00:00,2024-08-12T08:00:00+00:00,MOD-00182,60,62.583,20.233,1.93,2.113,5.126,293.578,2.949,32.505,16.554
2024-08-12T04:00:00-04:00,2024-08-12T05:00:00-04:00,2024-08-12T08:00:00+00:00,2024-08-12T09:00:00+00:00,MOD-00182,60,64.347,19.563,1.806,2.002,4.038,289.303,4.006,33.211,15.549
2024-08-12T05:00:00-04:00,2024-08-12T06:00:00-04:00,2024-08-12T09:00:00+00:00,2024-08-12T10:00:00+00:00,MOD-00182,60,66.498,18.88,1.87,2.06,4.528,293.722,4.367,34.114,13.206
2024-08-12T06:00:00-04:00,2024-08-12T07:00:00-04:00,2024-08-12T10:00:00+00:00,2024-08-12T11:00:00+00:00,MOD-00182,60,67.86,18.56,1.804,2.011,6.365,303.452,3.328,33.887,12.376
2024-08-12T07:00:00-04:00,2024-08-12T08:00:00-04:00,2024-08-12T11:00:00+00:00,2024-08-12T12:00:00+00:00,MOD-00182,60,65.06,19.422,1.986,2.192,5.836,309.662,4.173,27.747,13.233
2024-08-12T08:00:00-04:00,2024-08-12T09:00:00-04:00,2024-08-12T12:00:00+00:00,2024-08-12T13:00:00+00:00,MOD-00182,60,57.437,21.413,2.081,2.318,8.386,280.396,2.873,8.793,16.473
2024-08-12T09:00:00-04:00,2024-08-12T10:00:00-04:00,2024-08-12T13:00:00+00:00,2024-08-12T14:00:00+00:00,MOD-00182,60,48.237,23.75,1.937,2.138,7.517,254.415,5.805,10.365,19.998
2024-08-12T10:00:00-04:00,2024-08-12T11:00:00-04:00,2024-08-12T14:00:00+00:00,2024-08-12T15:00:00+00:00,MOD-00182,60,44.008,25.052,1.937,2.099,4.734,245.208,10.047,23.057,23.626
2024-08-12T11:00:00-04:00,2024-08-12T12:00:00-04:00,2024-08-12T15:00:00+00:00,2024-08-12T16:00:00+00:00,MOD-00182,60,39.407,26.907,1.955,2.123,5.829,240.427,8.025,13.083,28.239
2024-08-12T12:00:00-04:00,2024-08-12T13:00:00-04:00,2024-08-12T16:00:00+00:00,2024-08-12T17:00:00+00:00,MOD-00182,60,35.255,28.99,2.121,2.284,6.767,241.444,4.208,7.639,31.68
2024-08-12T13:00:00-04:00,2024-08-12T14:00:00-04:00,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,MOD-00182,60,32.762,30.73,2.369,2.525,6.284,256.827,3.292,17.182,35.511
2024-08-12T14:00:00-04:00,2024-08-12T15:00:00-04:00,2024-08-12T18:00:00+00:00,2024-08-12T19:00:00+00:00,MOD-00182,60,35.177,29.142,2.524,2.703,7.258,307.441,3.923,28.121,34.8
2024-08-12T15:00:00-04:00,2024-08-12T16:00:00-04:00,2024-08-12T19:00:00+00:00,2024-08-12T20:00:00+00:00,MOD-00182,60,37.325,28.467,2.92,3.108,7.187,322.325,3.8,30.097,34.914
2024-08-12T16:00:00-04:00,2024-08-12T17:00:00-04:00,2024-08-12T20:00:00+00:00,2024-08-12T21:00:00+00:00,MOD-00182,60,36.233,29.313,3.15,3.333,7.279,315.777,3.627,27.62,37.41
2024-08-12T17:00:00-04:00,2024-08-12T18:00:00-04:00,2024-08-12T21:00:00+00:00,2024-08-12T22:00:00+00:00,MOD-00182,60,39.725,28.797,3.363,3.568,7.185,323.741,3.898,30.665,34.323
2024-08-12T18:00:00-04:00,2024-08-12T19:00:00-04:00,2024-08-12T22:00:00+00:00,2024-08-12T23:00:00+00:00,MOD-00182,60,45.027,26.363,3.306,3.482,7.291,357.442,6.649,34.757,30.046
2024-08-12T19:00:00-04:00,2024-08-12T20:00:00-04:00,2024-08-12T23:00:00+00:00,2024-08-13T00:00:00+00:00,MOD-00182,60,51.352,24.745,3.348,3.54,8.459,371.503,3.399,37.741,26.179
2024-08-12T20:00:00-04:00,2024-08-12T21:00:00-04:00,2024-08-13T00:00:00+00:00,2024-08-13T01:00:00+00:00,MOD-00182,60,51.533,23.592,2.626,2.755,4.199,344.548,2.802,34.421,23.201
2024-08-12T21:00:00-04:00,2024-08-12T22:00:00-04:00,2024-08-13T01:00:00+00:00,2024-08-13T02:00:00+00:00,MOD-00182,60,54.152,22.518,2.398,2.533,4.051,324.48,2.664,34.84,20.283
2024-08-12T22:00:00-04:00,2024-08-12T23:00:00-04:00,2024-08-13T02:00:00+00:00,2024-08-13T03:00:00+00:00,MOD-00182,60,58.675,21.658,2.398,2.527,4.342,324.014,2.315,35.642,16.884
2024-08-12T23:00:00-04:00,2024-08-13T00:00:00-04:00,2024-08-13T03:00:00+00:00,2024-08-13T04:00:00+00:00,MOD-00182,60,62.81,20.88,2.402,2.578,5.161,321.831,2.507,35.626,13.297
2024-08-13T00:00:00-04:00,2024-08-13T01:00:00-04:00,2024-08-13T04:00:00+00:00,2024-08-13T05:00:00+00:00,MOD-00182,60,65.635,20.2,2.353,2.576,6.111,310.491,2.857,35.233,9.777
2024-08-13T01:00:00-04:00,2024-08-13T02:00:00-04:00,2024-08-13T05:00:00+00:00,2024-08-13T06:00:00+00:00,MOD-00182,60,67.92,19.643,2.182,2.388,5.271,294.604,2.349,34.078,7.297
2024-08-13T02:00:00-04:00,2024-08-13T03:00:00-04:00,2024-08-13T06:00:00+00:00,2024-08-13T07:00:00+00:00,MOD-00182,60,69.39,19.155,2.05,2.291,5.315,281.217,1.999,32.238,5.277
2024-08-13T03:00:00-04:00,2024-08-13T04:00:00-04:00,2024-08-13T07:00:00+00:00,2024-08-13T08:00:00+00:00,MOD-00182,60,69.462,18.905,2.057,2.267,4.41,276.476,2.134,31.362,4.42
2024-08-13T04:00:00-04:00,2024-08-13T05:00:00-04:00,2024-08-13T08:00:00+00:00,2024-08-13T09:00:00+00:00,MOD-00182,60,69.673,18.853,2.076,2.292,5.886,275.224,2.203,28.157,3.944
2024-08-13T05:00:00-04:00,2024-08-13T06:00:00-04:00,2024-08-13T09:00:00+00:00,2024-08-13T10:00:00+00:00,MOD-00182,60,70.232,18.573,2.248,2.518,6.378,289.796,2.15,31.557,2.287
