period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-09T13:00:00-04:00,2024-08-09T14:00:00-04:00,2024-08-09T17:00:00+00:00,2024-08-09T18:00:00+00:00,MOD-00181,60,61.21,32.253,5.489,8.428,28.315,472.43,6.822,3.733,12.925
2024-08-09T14:00:00-04:00,2024-08-09T15:00:00-04:00,2024-08-09T18:00:00+00:00,2024-08-09T19:00:00+00:00,MOD-00181,60,56.055,33.183,4.862,7.884,30.848,433.478,5.293,5.061,18.178
2024-08-09T15:00:00-04:00,2024-08-09T16:00:00-04:00,2024-08-09T19:00:00+00:00,2024-08-09T20:00:00+00:00,MOD-00181,60,56.537,32.835,4.536,7.835,30.592,420.821,2.186,6.319,20.546
2024-08-09T16:00:00-04:00,2024-08-09T17:00:00-04:00,2024-08-09T20:00:00+00:00,2024-08-09T21:00:00+00:00,MOD-00181,60,58.678,32.28,4.101,7.8,32.651,408.808,2.202,6.221,20.341
2024-08-09T17:00:00-04:00,2024-08-09T18:00:00-04:00,2024-08-09T21:00:00+00:00,2024-08-09T22:00:00+00:00,MOD-00181,60,60.753,31.522,4.299,8.613,39.322,396.725,2.138,4.721,19.483
2024-08-09T18:00:00-04:00,2024-08-09T19:00:00-04:00,2024-08-09T22:00:00+00:00,2024-08-09T23:00:00+00:00,MOD-00181,60,64.482,30.407,4.228,9.092,40.362,379.245,1.903,3.924,17.843
2024-08-09T19:00:00-04:00,2024-08-09T20:00:00-04:00,2024-08-09T23:00:00+00:00,2024-08-10T00:00:00+00:00,MOD-00181,60,66.897,29.625,4.442,10.074,47.124,356.14,1.762,4.277,17.278
2024-08-09T20:00:00-04:00,2024-08-09T21:00:00-04:00,2024-08-10T00:00:00+00:00,2024-08-10T01:00:00+00:00,MOD-00181,60,71.532,28.807,4.438,10.525,49.475,347.477,1.702,7.245,17.158
2024-08-09T21:00:00-04:00,2024-08-09T22:00:00-04:00,2024-08-10T01:00:00+00:00,2024-08-10T02:00:00+00:00,MOD-00181,60,73.517,28.378,4.991,11.421,53.737,345.222,1.55,8.211,16.844
2024-08-09T22:00:00-04:00,2024-08-09T23:00:00-04:00,2024-08-10T02:00:00+00:00,2024-08-10T03:00:00+00:00,MOD-00181,60,77.103,27.758,4.892,12.208,52.755,331.565,1.473,5.999,15.818
2024-08-09T23:00:00-04:00,2024-08-10T00:00:00-04:00,2024-08-10T03:00:00+00:00,2024-08-10T04:00:00+00:00,MOD-00181,60,80.835,26.95,3.909,9.724,25.538,326.332,1.44,11.714,15.389
2024-08-10T00:00:00-04:00,2024-08-10T01:00:00-04:00,2024-08-10T04:00:00+00:00,2024-08-10T05:00:00+00:00,MOD-00181,60,81.485,26.662,3.944,8.497,21.696,326.373,1.426,15.126,14.346
2024-08-10T01:00:00-04:00,2024-08-10T02:00:00-04:00,2024-08-10T05:00:00+00:00,2024-08-10T06:00:00+00:00,MOD-00181,60,82.253,26.527,3.87,7.191,16.838,324.471,1.37,25.403,14.528
2024-08-10T02:00:00-04:00,2024-08-10T03:00:00-04:00,2024-08-10T06:00:00+00:00,2024-08-10T07:00:00+00:00,MOD-00181,60,81.483,26.182,1.613,2.575,6.593,317.899,1.397,26.169,16.18
2024-08-10T03:00:00-04:00,2024-08-10T04:00:00-04:00,2024-08-10T07:00:00+00:00,2024-08-10T08:00:00+00:00,MOD-00181,60,80.633,25.89,1.807,2.588,6.912,317.319,1.417,19.988,18.618
2024-08-10T04:00:00-04:00,2024-08-10T05:00:00-04:00,2024-08-10T08:00:00+00:00,2024-08-10T09:00:00+00:00,MOD-00181,60,83.887,25.412,1.91,2.829,6.658,323.906,1.342,36.067,17.616
2024-08-10T05:00:00-04:00,2024-08-10T06:00:00-04:00,2024-08-10T09:00:00+00:00,2024-08-10T10:00:00+00:00,MOD-00181,60,85.297,25.212,1.059,1.586,3.784,328.306,1.269,35.694,13.549
2024-08-10T06:00:00-04:00,2024-08-10T07:00:00-04:00,2024-08-10T10:00:00+00:00,2024-08-10T11:00:00+00:00,MOD-00181,60,84.93,25.357,0.874,1.283,4.021,331.768,1.321,33.588,9.866
2024-08-10T07:00:00-04:00,2024-08-10T08:00:00-04:00,2024-08-10T11:00:00+00:00,2024-08-10T12:00:00+00:00,MOD-00181,60,84.528,25.578,0.888,1.337,5.879,342.35,1.32,32.147,6.985
2024-08-10T08:00:00-04:00,2024-08-10T09:00:00-04:00,2024-08-10T12:00:00+00:00,2024-08-10T13:00:00+00:00,MOD-00181,60,80.412,26.275,1.374,1.685,4.239,347.483,1.421,22.892,8.779
2024-08-10T09:00:00-04:00,2024-08-10T10:00:00-04:00,2024-08-10T13:00:00+00:00,2024-08-10T14:00:00+00:00,MOD-00181,60,70.75,28.373,2.485,2.767,5.653,349.268,1.621,8.375,12.545
2024-08-10T10:00:00-04:00,2024-08-10T11:00:00-04:00,2024-08-10T14:00:00+00:00,2024-08-10T15:00:00+00:00,MOD-00181,60,61.47,30.173,4.096,4.414,8.007,351.486,1.979,5.368,16.521
2024-08-10T11:00:00-04:00,2024-08-10T12:00:00-04:00,2024-08-10T15:00:00+00:00,2024-08-10T16:00:00+00:00,MOD-00181,60,56.325,30.94,6.457,6.852,11.389,367.899,2.077,4.959,21.267
2024-08-10T12:00:00-04:00,2024-08-10T13:00:00-04:00,2024-08-10T16:00:00+00:00,2024-08-10T17:00:00+00:00,MOD-00181,60,46.457,32.712,8.965,9.356,14.27,368.644,3.912,7.223,26.828
2024-08-10T13:00:00-04:00,2024-08-10T14:00:00-04:00,2024-08-10T17:00:00+00:00,2024-08-10T18:00:00+00:00,MOD-00181,60,41.823,33.218,10.426,10.727,15.475,377.312,4.96,8.231,33.977
2024-08-10T14:00:00-04:00,2024-08-10T15:00:00-04:00,2024-08-10T18:00:00+00:00,2024-08-10T19:00:00+00:00,MOD-00181,60,40.932,33.2,10.916,11.241,16.82,402.61,3.387,18.347,38.449
2024-08-10T15:00:00-04:00,2024-08-10T16:00:00-04:00,2024-08-10T19:00:00+00:00,2024-08-10T20:00:00+00:00,MOD-00181,60,35.44,33.44,10.14,10.41,14.821,389.665,2.366,19.217,41.288
2024-08-10T16:00:00-04:00,2024-08-10T17:00:00-04:00,2024-08-10T20:00:00+00:00,2024-08-10T21:00:00+00:00,MOD-00181,60,34.06,33.057,8.304,8.557,12.857,392.331,2.253,25.198,42.157
2024-08-10T17:00:00-04:00,2024-08-10T18:00:00-04:00,2024-08-10T21:00:00+00:00,2024-08-10T22:00:00+00:00,MOD-00181,60,33.707,32.287,6.044,6.258,9.396,390.834,2.169,29.312,41.152
2024-08-10T18:00:00-04:00,2024-08-10T19:00:00-04:00,2024-08-10T22:00:00+00:00,2024-08-10T23:00:00+00:00,MOD-00181,60,34.855,31.407,5.011,5.202,10.162,399.01,2.235,33.242,39.214
2024-08-10T19:00:00-04:00,2024-08-10T20:00:00-04:00,2024-08-10T23:00:00+00:00,2024-08-11T00:00:00+00:00,MOD-00181,60,37.682,29.428,4.575,4.776,8.492,404.165,2.383,38.635,37.191
2024-08-10T20:00:00-04:00,2024-08-10T21:00:00-04:00,2024-08-11T00:00:00+00:00,2024-08-11T01:00:00+00:00,MOD-00181,60,43.305,27.117,5.365,5.566,9.501,417.155,4.078,43.371,35.141
2024-08-10T21:00:00-04:00,2024-08-10T22:00:00-04:00,2024-08-11T01:00:00+00:00,2024-08-11T02:00:00+00:00,MOD-00181,60,45.982,25.807,6.093,6.298,9.687,410.576,4.402,43.013,33.376
2024-08-10T22:00:00-04:00,2024-08-10T23:00:00-04:00,2024-08-11T02:00:00+00:00,2024-08-11T03:00:00+00:00,MOD-00181,60,49.275,24.932,7.363,7.6,11.882,438.197,2.837,43.869,29.815
2024-08-10T23:00:00-04:00,2024-08-11T00:00:00-04:00,2024-08-11T03:00:00+00:00,2024-08-11T04:00:00+00:00,MOD-00181,60,52.65,24.287,7.978,8.268,11.958,467.363,2.372,44.289,26.668
2024-08-11T00:00:00-04:00,2024-08-11T01:00:00-04:00,2024-08-11T04:00:00+00:00,2024-08-11T05:00:00+00:00,MOD-00181,60,55.21,23.873,7.472,7.748,12.663,428.646,2.353,42.675,25.522
2024-08-11T01:00:00-04:00,2024-08-11T02:00:00-04:00,2024-08-11T05:00:00+00:00,2024-08-11T06:00:00+00:00,MOD-00181,60,55.072,23.588,7.551,7.835,12.397,391.286,2.366,39.795,25.542
2024-08-11T02:00:00-04:00,2024-08-11T03:00:00-04:00,2024-08-11T06:00:00+00:00,2024-08-11T07:00:00+00:00,MOD-00181,60,55.41,23.072,7.298,7.591,12.147,366.213,2.368,39.466,23.957
2024-08-11T03:00:00-04:00,2024-08-11T04:00:00-04:00,2024-08-11T07:00:00+00:00,2024-08-11T08:00:00+00:00,MOD-00181,60,58.982,22.32,7.504,7.862,13.622,367.962,2.106,40.809,21.587
2024-08-11T04:00:00-04:00,2024-08-11T05:00:00-04:00,2024-08-11T08:00:00+00:00,2024-08-11T09:00:00+00:00,MOD-00181,60,61.888,21.567,7.411,7.781,12.574,381.403,2.369,41.758,18.93
2024-08-11T05:00:00-04:00,2024-08-11T06:00:00-04:00,2024-08-11T09:00:00+00:00,2024-08-11T10:00:00+00:00,MOD-00181,60,64.713,20.713,9.057,9.439,14.347,460.023,2.313,42.193,17.04
2024-08-11T06:00:00-04:00,2024-08-11T07:00:00-04:00,2024-08-11T10:00:00+00:00,2024-08-11T11:00:00+00:00,MOD-00181,60,66.335,20.198,7.551,7.941,13.933,379.162,2.021,41.259,16.554
2024-08-11T07:00:00-04:00,2024-08-11T08:00:00-04:00,2024-08-11T11:00:00+00:00,2024-08-11T12:00:00+00:00,MOD-00181,60,59.278,21.305,6.445,6.827,11.97,337.305,2.343,34.79,18.533
2024-08-11T08:00:00-04:00,2024-08-11T09:00:00-04:00,2024-08-11T12:00:00+00:00,2024-08-11T13:00:00+00:00,MOD-00181,60,48.91,24.038,5.969,6.222,10.422,311.343,3.57,27.943,21.766
2024-08-11T09:00:00-04:00,2024-08-11T10:00:00-04:00,2024-08-11T13:00:00+00:00,2024-08-11T14:00:00+00:00,MOD-00181,60,39.245,26.783,6.234,6.408,9.288,283.725,3.87,13.424,27.697
2024-08-11T10:00:00-04:00,2024-08-11T11:00:00-04:00,2024-08-11T14:00:00+00:00,2024-08-11T15:00:00+00:00,MOD-00181,60,35.967,28.25,6.239,6.43,8.516,284.468,2.922,16.949,32.015
2024-08-11T11:00:00-04:00,2024-08-11T12:00:00-04:00,2024-08-11T15:00:00+00:00,2024-08-11T16:00:00+00:00,MOD-00181,60,32.75,29.197,5.464,5.643,8.49,284.005,2.131,20.754,35.015
2024-08-11T12:00:00-04:00,2024-08-11T13:00:00-04:00,2024-08-11T16:00:00+00:00,2024-08-11T17:00:00+00:00,MOD-00181,60,32.327,29.752,5.474,5.632,8.055,298.177,2.069,29.055,38.466
2024-08-11T13:00:00-04:00,2024-08-11T14:00:00-04:00,2024-08-11T17:00:00+00:00,2024-08-11T18:00:00+00:00,MOD-00181,60,29.972,30.53,5.725,5.871,10.269,303.899,1.908,28.501,40.571
2024-08-11T14:00:00-04:00,2024-08-11T15:00:00-04:00,2024-08-11T18:00:00+00:00,2024-08-11T19:00:00+00:00,MOD-00181,60,28.032,31.032,5.737,5.859,8.394,304.901,2.096,29.051,41.896
2024-08-11T15:00:00-04:00,2024-08-11T16:00:00-04:00,2024-08-11T19:00:00+00:00,2024-08-11T20:00:00+00:00,MOD-00181,60,30.447,30.437,5.989,6.109,7.7,332.21,2.01,34.354,42.106
2024-08-11T16:00:00-04:00,2024-08-11T17:00:00-04:00,2024-08-11T20:00:00+00:00,2024-08-11T21:00:00+00:00,MOD-00181,60,30.925,30.878,6.297,6.427,9.356,347.132,1.969,34.26,41.185
2024-08-11T17:00:00-04:00,2024-08-11T18:00:00-04:00,2024-08-11T21:00:00+00:00,2024-08-11T22:00:00+00:00,MOD-00181,60,35.055,30.422,6.767,6.924,9.306,381.138,2.157,37.997,39.444
2024-08-11T18:00:00-04:00,2024-08-11T19:00:00-04:00,2024-08-11T22:00:00+00:00,2024-08-11T23:00:00+00:00,MOD-00181,60,37.013,30.137,7.632,7.801,12.154,392.754,2.239,38.372,38.427
2024-08-11T19:00:00-04:00,2024-08-11T20:00:00-04:00,2024-08-11T23:00:00+00:00,2024-08-12T00:00:00+00:00,MOD-00181,60,43.745,27.918,8.285,8.492,12.933,431.713,3.565,44.283,35.878
2024-08-11T20:00:00-04:00,2024-08-11T21:00:00-04:00,2024-08-12T00:00:00+00:00,2024-08-12T01:00:00+00:00,MOD-00181,60,49.863,26.238,8.551,8.793,12.273,440.641,3.065,46.163,32.665
2024-08-11T21:00:00-04:00,2024-08-11T22:00:00-04:00,2024-08-12T01:00:00+00:00,2024-08-12T02:00:00+00:00,MOD-00181,60,53.232,25.108,8.355,8.604,14.496,425.24,2.318,44.404,31.512
2024-08-11T22:00:00-04:00,2024-08-11T23:00:00-04:00,2024-08-12T02:00:00+00:00,2024-08-12T03:00:00+00:00,MOD-00181,60,55.335,24.11,8.38,8.67,13.464,401.925,2.322,42.999,30.806
2024-08-11T23:00:00-04:00,2024-08-12T00:00:00-04:00,2024-08-12T03:00:00+00:00,2024-08-12T04:00:00+00:00,MOD-00181,60,57.663,23.283,8.619,8.918,15.903,385.305,2.272,42.506,29.941
2024-08-12T00:00:00-04:00,2024-08-12T01:00:00-04:00,2024-08-12T04:00:00+00:00,2024-08-12T05:00:00+00:00,MOD-00181,60,61.055,22.443,7.325,7.582,13.035,371.522,2.23,42.015,26.156
2024-08-12T01:00:00-04:00,2024-08-12T02:00:00-04:00,2024-08-12T05:00:00+00:00,2024-08-12T06:00:00+00:00,MOD-00181,60,60.19,21.757,4.155,4.356,6.581,326.786,2.21,39.984,22.78
2024-08-12T02:00:00-04:00,2024-08-12T03:00:00-04:00,2024-08-12T06:00:00+00:00,2024-08-12T07:00:00+00:00,MOD-00181,60,61.787,20.937,3.287,3.454,6.325,315.12,2.352,40.405,21.282
2024-08-12T03:00:00-04:00,2024-08-12T04:00:00-04:00,2024-08-12T07:00:00+00:00,2024-08-12T08:00:00+00:00,MOD-00181,60,63.13,20.128,2.67,2.847,6.189,307.54,2.514,40.29,20.958
2024-08-12T04:00:00-04:00,2024-08-12T05:00:00-04:00,2024-08-12T08:00:00+00:00,2024-08-12T09:00:00+00:00,MOD-00181,60,64.987,19.435,2.532,2.721,5.938,303.324,2.345,41.003,20.687
2024-08-12T05:00:00-04:00,2024-08-12T06:00:00-04:00,2024-08-12T09:00:00+00:00,2024-08-12T10:00:00+00:00,MOD-00181,60,67.248,18.72,2.614,2.832,5.933,306.338,1.959,41.843,18.754
2024-08-12T06:00:00-04:00,2024-08-12T07:00:00-04:00,2024-08-12T10:00:00+00:00,2024-08-12T11:00:00+00:00,MOD-00181,60,68.665,18.413,2.568,2.779,6.185,311.487,1.975,41.481,18.203
2024-08-12T07:00:00-04:00,2024-08-12T08:00:00-04:00,2024-08-12T11:00:00+00:00,2024-08-12T12:00:00+00:00,MOD-00181,60,64.975,19.515,2.891,3.107,6.912,321.153,2.199,38.459,17.516
2024-08-12T08:00:00-04:00,2024-08-12T09:00:00-04:00,2024-08-12T12:00:00+00:00,2024-08-12T13:00:00+00:00,MOD-00181,60,56.678,21.687,3.049,3.271,9.723,293.73,2.344,31.682,18.35
2024-08-12T09:00:00-04:00,2024-08-12T10:00:00-04:00,2024-08-12T13:00:00+00:00,2024-08-12T14:00:00+00:00,MOD-00181,60,48.767,23.628,2.801,2.986,6.991,276.506,3.374,24.912,19.967
2024-08-12T10:00:00-04:00,2024-08-12T11:00:00-04:00,2024-08-12T14:00:00+00:00,2024-08-12T15:00:00+00:00,MOD-00181,60,43.422,25.355,2.875,3.015,6.261,265.047,4.474,28.798,23.155
2024-08-12T11:00:00-04:00,2024-08-12T12:00:00-04:00,2024-08-12T15:00:00+00:00,2024-08-12T16:00:00+00:00,MOD-00181,60,40.113,26.642,2.912,3.049,7.567,263.613,4.015,28.679,26.427
2024-08-12T12:00:00-04:00,2024-08-12T13:00:00-04:00,2024-08-12T16:00:00+00:00,2024-08-12T17:00:00+00:00,MOD-00181,60,38.132,27.545,3.101,3.246,6.016,272.105,3.107,30.174,27.746
2024-08-12T13:00:00-04:00,2024-08-12T14:00:00-04:00,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,MOD-00181,60,37.102,28.44,3.681,3.832,7.648,291.092,2.442,31.435,29.413
2024-08-12T14:00:00-04:00,2024-08-12T15:00:00-04:00,2024-08-12T18:00:00+00:00,2024-08-12T19:00:00+00:00,MOD-00181,60,37.45,28.032,3.849,4.017,7.466,317.457,2.51,34.789,30.531
2024-08-12T15:00:00-04:00,2024-08-12T16:00:00-04:00,2024-08-12T19:00:00+00:00,2024-08-12T20:00:00+00:00,MOD-00181,60,39.347,27.572,4.523,4.701,9.323,327.935,2.925,37.005,31.649
2024-08-12T16:00:00-04:00,2024-08-12T17:00:00-04:00,2024-08-12T20:00:00+00:00,2024-08-12T21:00:00+00:00,MOD-00181,60,39.407,27.785,4.88,5.062,10.277,327.042,2.819,35.834,32.807
2024-08-12T17:00:00-04:00,2024-08-12T18:00:00-04:00,2024-08-12T21:00:00+00:00,2024-08-12T22:00:00+00:00,MOD-00181,60,42.135,27.785,4.919,5.106,8.283,331.659,3.614,38.732,30.316
2024-08-12T18:00:00-04:00,2024-08-12T19:00:00-04:00,2024-08-12T22:00:00+00:00,2024-08-12T23:00:00+00:00,MOD-00181,60,45.538,26.27,4.768,4.946,7.897,354.679,4.881,40.587,28.547
2024-08-12T19:00:00-04:00,2024-08-12T20:00:00-04:00,2024-08-12T23:00:00+00:00,2024-08-13T00:00:00+00:00,MOD-00181,60,51.77,24.717,4.711,4.905,8.679,368.172,2.694,44.716,26.996
2024-08-12T20:00:00-04:00,2024-08-12T21:00:00-04:00,2024-08-13T00:00:00+00:00,2024-08-13T01:00:00+00:00,MOD-00181,60,51.838,23.573,3.778,3.907,5.91,349.368,2.39,41.598,24.515
2024-08-12T21:00:00-04:00,2024-08-12T22:00:00-04:00,2024-08-13T01:00:00+00:00,2024-08-13T02:00:00+00:00,MOD-00181,60,54.36,22.515,3.415,3.549,6.69,331.82,2.378,42.244,22.817
2024-08-12T22:00:00-04:00,2024-08-12T23:00:00-04:00,2024-08-13T02:00:00+00:00,2024-08-13T03:00:00+00:00,MOD-00181,60,59.028,21.62,3.381,3.511,5.908,331.699,2.123,43.373,20.603
2024-08-12T23:00:00-04:00,2024-08-13T00:00:00-04:00,2024-08-13T03:00:00+00:00,2024-08-13T04:00:00+00:00,MOD-00181,60,63.225,20.827,3.404,3.575,6.672,330.134,2.444,43.507,17.67
2024-08-13T00:00:00-04:00,2024-08-13T01:00:00-04:00,2024-08-13T04:00:00+00:00,2024-08-13T05:00:00+00:00,MOD-00181,60,66.07,20.138,3.252,3.479,5.811,320.891,2.064,43.188,14.553
2024-08-13T01:00:00-04:00,2024-08-13T02:00:00-04:00,2024-08-13T05:00:00+00:00,2024-08-13T06:00:00+00:00,MOD-00181,60,68.465,19.54,3.011,3.19,5.244,306.701,1.8,42.033,12.693
2024-08-13T02:00:00-04:00,2024-08-13T03:00:00-04:00,2024-08-13T06:00:00+00:00,2024-08-13T07:00:00+00:00,MOD-00181,60,70.012,19.045,2.816,3.02,5.24,294.053,1.767,41.163,11.076
2024-08-13T03:00:00-04:00,2024-08-13T04:00:00-04:00,2024-08-13T07:00:00+00:00,2024-08-13T08:00:00+00:00,MOD-00181,60,69.958,18.843,2.849,3.061,6.76,290.507,1.797,39.895,10.311
2024-08-13T04:00:00-04:00,2024-08-13T05:00:00-04:00,2024-08-13T08:00:00+00:00,2024-08-13T09:00:00+00:00,MOD-00181,60,70.208,18.758,2.927,3.148,6.383,289.259,1.8,39.515,9.768
2024-08-13T05:00:00-04:00,2024-08-13T06:00:00-04:00,2024-08-13T09:00:00+00:00,2024-08-13T10:00:00+00:00,MOD-00181,60,70.73,18.5,3.11,3.327,6.922,303.409,1.827,39.723,8.464
